,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"c[1, 9]",1.026,0.163,0.777,1.311,0.002,0.002,5383.0,3252.0,1.0
"c[1, 10]",1.269,0.179,0.979,1.569,0.003,0.002,5107.0,3269.0,1.0
"c[1, 11]",0.562,0.139,0.349,0.806,0.002,0.001,6676.0,3285.0,1.0
"c[1, 12]",0.724,0.147,0.482,0.959,0.002,0.001,5638.0,3146.0,1.0
"c[1, 13]",0.553,0.146,0.311,0.795,0.002,0.001,6891.0,2978.0,1.0
"c[1, 14]",0.22,0.144,-0.019,0.45,0.002,0.002,5830.0,3030.0,1.0
"c[1, 15]",0.627,0.151,0.373,0.868,0.002,0.001,6837.0,3200.0,1.0
"c[1, 16]",0.12,0.151,-0.146,0.354,0.002,0.002,6368.0,2964.0,1.0
"c[1, 17]",0.329,0.144,0.097,0.562,0.002,0.001,6472.0,3245.0,1.0
"c[1, 18]",0.85,0.153,0.608,1.112,0.002,0.001,6809.0,3403.0,1.0
"c[1, 19]",0.393,0.145,0.153,0.63,0.002,0.001,5238.0,3402.0,1.0
"c[1, 20]",0.797,0.153,0.549,1.046,0.002,0.001,7603.0,3387.0,1.0
"c[1, 21]",0.147,0.158,-0.106,0.409,0.002,0.002,5612.0,3036.0,1.0
"c[1, 22]",-0.124,0.154,-0.376,0.127,0.002,0.002,5040.0,3278.0,1.0
"c[1, 23]",1.277,0.179,1.003,1.595,0.002,0.002,5494.0,2851.0,1.0
"c[1, 24]",1.023,0.161,0.77,1.297,0.002,0.001,7025.0,3132.0,1.0
"c[1, 25]",0.811,0.157,0.552,1.065,0.002,0.001,8189.0,2985.0,1.0
"c[1, 26]",1.791,0.248,1.393,2.202,0.004,0.003,4931.0,3140.0,1.0
"c[1, 27]",0.796,0.15,0.537,1.029,0.002,0.001,7074.0,2756.0,1.0
"c[1, 28]",1.026,0.161,0.766,1.284,0.002,0.002,5833.0,3267.0,1.0
"c[1, 29]",0.814,0.151,0.578,1.072,0.002,0.001,8595.0,3270.0,1.0
"c[1, 30]",0.96,0.159,0.704,1.229,0.002,0.002,5711.0,2903.0,1.0
"c[1, 31]",0.304,0.145,0.064,0.547,0.002,0.001,6543.0,3397.0,1.0
"c[1, 32]",0.504,0.145,0.26,0.739,0.002,0.001,5747.0,3119.0,1.0
"c[1, 33]",0.465,0.142,0.23,0.687,0.002,0.001,5551.0,3190.0,1.0
"c[1, 34]",0.107,0.157,-0.148,0.357,0.002,0.002,6577.0,3355.0,1.0
"c[1, 35]",0.206,0.14,-0.022,0.44,0.002,0.001,6447.0,3045.0,1.0
"c[1, 36]",0.079,0.134,-0.144,0.292,0.002,0.002,5661.0,3484.0,1.0
"c[1, 37]",0.883,0.158,0.63,1.144,0.002,0.002,5420.0,3242.0,1.0
"c[1, 38]",0.675,0.148,0.426,0.912,0.002,0.001,7149.0,3062.0,1.0
"c[1, 39]",0.734,0.151,0.476,0.969,0.002,0.002,5062.0,3168.0,1.0
"c[1, 40]",0.771,0.152,0.51,1.012,0.002,0.001,7225.0,3186.0,1.0
"c[1, 41]",0.92,0.158,0.661,1.181,0.002,0.001,7515.0,3250.0,1.0
"c[1, 42]",1.171,0.178,0.874,1.46,0.003,0.002,5059.0,3324.0,1.0
"c[1, 43]",0.85,0.153,0.612,1.118,0.002,0.001,7210.0,2877.0,1.0
"c[1, 44]",-0.077,0.141,-0.289,0.175,0.002,0.002,5464.0,2869.0,1.0
"c[1, 45]",-0.083,0.154,-0.322,0.189,0.002,0.002,5612.0,3208.0,1.0
"c[1, 46]",-0.125,0.164,-0.391,0.148,0.002,0.002,5199.0,2866.0,1.0
"c[1, 47]",0.708,0.149,0.473,0.96,0.002,0.001,7701.0,2865.0,1.0
"c[1, 48]",-0.059,0.147,-0.301,0.177,0.002,0.002,5460.0,3164.0,1.0
"c[1, 49]",-0.423,0.178,-0.702,-0.123,0.003,0.002,4457.0,3079.0,1.0
"c[1, 50]",0.375,0.141,0.146,0.611,0.002,0.001,6110.0,3140.0,1.0
"c[1, 51]",0.586,0.148,0.357,0.837,0.002,0.001,6863.0,2654.0,1.0
"c[1, 52]",0.58,0.145,0.354,0.821,0.002,0.001,5974.0,2903.0,1.0
"c[1, 53]",0.869,0.151,0.615,1.107,0.002,0.001,6522.0,3471.0,1.0
"c[1, 54]",0.717,0.151,0.479,0.976,0.002,0.001,6649.0,3087.0,1.0
"c[1, 55]",0.524,0.145,0.286,0.769,0.002,0.001,5755.0,2843.0,1.0
"c[1, 56]",0.342,0.138,0.127,0.58,0.002,0.001,5912.0,3299.0,1.0
"c[1, 57]",0.876,0.158,0.611,1.125,0.002,0.002,5563.0,3278.0,1.0
"c[1, 58]",0.305,0.144,0.069,0.546,0.002,0.002,5426.0,3137.0,1.0
"c[1, 59]",1.02,0.163,0.727,1.274,0.002,0.002,5583.0,3197.0,1.0
"c[1, 60]",0.58,0.144,0.348,0.819,0.002,0.001,5836.0,3125.0,1.0
"c[1, 61]",0.33,0.147,0.087,0.564,0.002,0.001,5809.0,3083.0,1.0
"c[1, 62]",0.39,0.148,0.158,0.64,0.002,0.001,6697.0,3053.0,1.0
"c[1, 63]",0.799,0.148,0.553,1.036,0.002,0.001,6330.0,3189.0,1.0
"c[1, 64]",1.234,0.175,0.946,1.521,0.002,0.002,6415.0,3459.0,1.0
"c[1, 65]",0.817,0.15,0.573,1.06,0.002,0.001,7337.0,2929.0,1.0
"c[1, 66]",0.242,0.143,-0.0,0.468,0.002,0.002,5801.0,2821.0,1.0
"c[1, 67]",0.77,0.147,0.517,0.999,0.002,0.001,8230.0,3450.0,1.0
"c[1, 68]",0.062,0.15,-0.183,0.31,0.002,0.002,5674.0,3295.0,1.0
"c[1, 69]",1.14,0.167,0.858,1.406,0.002,0.001,6624.0,3287.0,1.0
"c[1, 70]",0.353,0.139,0.126,0.574,0.002,0.001,4755.0,2661.0,1.0
"c[1, 71]",0.419,0.146,0.177,0.66,0.002,0.001,6515.0,3092.0,1.0
"c[1, 72]",0.74,0.15,0.492,0.983,0.002,0.001,5639.0,3010.0,1.0
"c[1, 73]",0.326,0.144,0.087,0.556,0.002,0.001,5559.0,3173.0,1.0
"c[1, 74]",0.831,0.15,0.597,1.084,0.002,0.001,7306.0,3125.0,1.0
"c[1, 75]",0.006,0.146,-0.231,0.242,0.002,0.002,5108.0,3303.0,1.0
"c[1, 76]",1.091,0.169,0.793,1.35,0.002,0.002,6508.0,2897.0,1.0
"c[1, 77]",0.691,0.147,0.449,0.931,0.002,0.001,5236.0,2735.0,1.0
"c[1, 78]",0.489,0.145,0.258,0.735,0.002,0.001,8176.0,3360.0,1.0
"c[1, 79]",-0.585,0.187,-0.884,-0.28,0.003,0.002,4192.0,3250.0,1.0
"c[1, 80]",0.768,0.154,0.512,1.009,0.002,0.001,6216.0,3137.0,1.0
"c[1, 81]",1.015,0.162,0.752,1.277,0.002,0.002,5608.0,3265.0,1.0
"c[1, 82]",-0.239,0.149,-0.499,-0.01,0.002,0.002,4769.0,3263.0,1.0
"c[1, 83]",0.234,0.148,-0.016,0.471,0.002,0.001,7572.0,3189.0,1.0
"c[1, 84]",-0.356,0.17,-0.633,-0.077,0.002,0.002,4712.0,3281.0,1.0
"c[1, 85]",0.953,0.157,0.704,1.226,0.002,0.001,6122.0,2891.0,1.0
"c[1, 86]",0.465,0.14,0.222,0.687,0.002,0.001,6143.0,3418.0,1.0
"c[1, 87]",1.195,0.175,0.919,1.489,0.003,0.002,4815.0,3171.0,1.0
"c[1, 88]",0.35,0.14,0.118,0.58,0.002,0.001,6707.0,3481.0,1.0
"c[1, 89]",0.481,0.142,0.256,0.709,0.002,0.001,6107.0,2965.0,1.0
"c[1, 90]",0.616,0.145,0.39,0.864,0.002,0.001,6646.0,3074.0,1.0
"c[1, 91]",0.951,0.157,0.684,1.201,0.002,0.001,7214.0,2883.0,1.0
"c[1, 92]",0.902,0.159,0.632,1.154,0.002,0.002,5847.0,2648.0,1.0
"c[1, 93]",0.67,0.145,0.442,0.923,0.002,0.001,6788.0,3391.0,1.0
"c[1, 94]",1.167,0.173,0.901,1.467,0.002,0.002,5633.0,3116.0,1.0
"c[1, 95]",0.849,0.155,0.59,1.098,0.002,0.001,5849.0,3032.0,1.0
"c[1, 96]",1.043,0.164,0.765,1.303,0.002,0.001,6709.0,2593.0,1.0
"c[1, 97]",0.52,0.15,0.287,0.778,0.002,0.001,7900.0,3249.0,1.0
"c[1, 98]",1.316,0.184,1.016,1.615,0.002,0.002,6534.0,3128.0,1.0
"c[1, 99]",1.041,0.161,0.78,1.298,0.002,0.001,7024.0,2870.0,1.0
"H[0, 0]",0.892,0.051,0.816,0.974,0.001,0.001,3651.0,2751.0,1.0
"H[0, 1]",0.939,0.039,0.885,0.994,0.001,0.0,4938.0,2921.0,1.0
"H[0, 2]",0.661,0.086,0.521,0.802,0.001,0.001,7784.0,2553.0,1.0
"H[0, 3]",0.87,0.058,0.78,0.962,0.001,0.001,5609.0,3286.0,1.0
"H[0, 4]",0.865,0.059,0.776,0.961,0.001,0.001,5395.0,2697.0,1.0
"H[0, 5]",0.81,0.068,0.703,0.919,0.001,0.001,5666.0,2676.0,1.0
"H[0, 6]",0.756,0.076,0.641,0.887,0.001,0.001,7670.0,2719.0,1.0
"H[0, 7]",0.971,0.026,0.937,1.0,0.0,0.0,3720.0,2711.0,1.0
"H[0, 8]",0.942,0.04,0.888,0.997,0.001,0.0,4116.0,2474.0,1.0
"H[0, 9]",0.922,0.045,0.856,0.989,0.001,0.0,4581.0,2880.0,1.0
"H[0, 10]",0.499,0.09,0.354,0.649,0.001,0.001,7119.0,2519.0,1.0
"H[0, 11]",0.953,0.034,0.906,0.997,0.0,0.0,4278.0,2132.0,1.0
"H[0, 12]",0.905,0.049,0.829,0.976,0.001,0.0,5226.0,2594.0,1.0
"H[0, 13]",0.874,0.057,0.79,0.965,0.001,0.001,4765.0,2563.0,1.0
"H[0, 14]",0.747,0.076,0.635,0.878,0.001,0.001,5912.0,2942.0,1.0
"H[0, 15]",0.968,0.027,0.931,1.0,0.0,0.0,3322.0,2384.0,1.0
"H[0, 16]",0.573,0.088,0.43,0.716,0.001,0.001,6860.0,3099.0,1.0
"H[0, 17]",0.859,0.061,0.772,0.962,0.001,0.001,5026.0,2431.0,1.0
"H[0, 18]",0.927,0.043,0.868,0.993,0.001,0.0,3599.0,2550.0,1.0
"H[0, 19]",0.844,0.063,0.752,0.949,0.001,0.001,5387.0,2466.0,1.0
"H[0, 20]",0.781,0.075,0.657,0.898,0.001,0.001,7557.0,2597.0,1.0
"H[0, 21]",0.845,0.06,0.752,0.939,0.001,0.001,5063.0,2658.0,1.0
"H[0, 22]",0.893,0.052,0.816,0.975,0.001,0.001,4969.0,2987.0,1.0
"H[0, 23]",0.932,0.043,0.874,0.994,0.001,0.0,4311.0,2993.0,1.0
"H[0, 24]",0.851,0.062,0.753,0.948,0.001,0.001,6488.0,3001.0,1.0
"H[0, 25]",0.976,0.023,0.948,1.0,0.0,0.0,3324.0,2379.0,1.0
"H[0, 26]",0.808,0.067,0.71,0.922,0.001,0.001,5802.0,3005.0,1.0
"H[0, 27]",0.731,0.079,0.61,0.864,0.001,0.001,7197.0,2680.0,1.0
"H[0, 28]",0.76,0.074,0.643,0.881,0.001,0.001,6837.0,2681.0,1.0
"H[0, 29]",0.523,0.09,0.384,0.677,0.001,0.001,4957.0,2510.0,1.01
"H[0, 30]",0.568,0.089,0.425,0.712,0.001,0.001,5217.0,2801.0,1.0
"H[0, 31]",0.876,0.056,0.79,0.965,0.001,0.001,4384.0,2965.0,1.0
"H[0, 32]",0.846,0.064,0.744,0.942,0.001,0.001,6124.0,2771.0,1.0
"H[0, 33]",0.569,0.091,0.422,0.718,0.001,0.001,6817.0,2947.0,1.0
"H[0, 34]",0.892,0.051,0.816,0.972,0.001,0.001,5332.0,3002.0,1.0
"H[0, 35]",0.709,0.081,0.581,0.843,0.001,0.001,5122.0,2812.0,1.0
"H[0, 36]",0.823,0.067,0.723,0.934,0.001,0.001,6685.0,2635.0,1.0
"H[0, 37]",0.854,0.059,0.765,0.95,0.001,0.001,5118.0,2481.0,1.0
"H[0, 38]",0.582,0.086,0.448,0.726,0.001,0.001,5639.0,3057.0,1.0
"H[0, 39]",0.857,0.061,0.769,0.96,0.001,0.001,5917.0,2789.0,1.0
"H[0, 40]",0.745,0.076,0.624,0.868,0.001,0.001,6074.0,2682.0,1.0
"H[0, 41]",0.784,0.068,0.677,0.896,0.001,0.001,5750.0,3156.0,1.0
"H[0, 42]",0.559,0.087,0.419,0.706,0.001,0.001,5671.0,3061.0,1.0
"H[0, 43]",0.757,0.075,0.644,0.885,0.001,0.001,4826.0,2979.0,1.0
"H[0, 44]",0.747,0.075,0.624,0.869,0.001,0.001,6837.0,2796.0,1.0
"H[0, 45]",0.829,0.065,0.73,0.936,0.001,0.001,5671.0,2966.0,1.0
"H[0, 46]",0.958,0.032,0.914,0.999,0.0,0.0,4813.0,2815.0,1.0
"H[0, 47]",0.869,0.058,0.782,0.961,0.001,0.001,4633.0,2762.0,1.0
"H[0, 48]",0.784,0.07,0.678,0.901,0.001,0.001,7435.0,2731.0,1.0
"H[0, 49]",0.24,0.079,0.109,0.361,0.001,0.001,7298.0,3011.0,1.0
"H[0, 50]",0.796,0.072,0.683,0.911,0.001,0.001,6440.0,2805.0,1.0
"H[0, 51]",0.833,0.064,0.731,0.933,0.001,0.001,4726.0,2855.0,1.0
"H[0, 52]",0.9,0.054,0.824,0.984,0.001,0.001,5559.0,2727.0,1.0
"H[0, 53]",0.785,0.071,0.672,0.9,0.001,0.001,4519.0,2404.0,1.0
"H[0, 54]",0.876,0.058,0.789,0.965,0.001,0.001,5392.0,2520.0,1.0
"H[0, 55]",0.787,0.072,0.673,0.904,0.001,0.001,5400.0,2893.0,1.0
"H[0, 56]",0.961,0.031,0.92,1.0,0.0,0.0,3771.0,2629.0,1.0
"H[0, 57]",0.814,0.066,0.711,0.922,0.001,0.001,4734.0,2678.0,1.0
"H[0, 58]",0.953,0.036,0.907,0.999,0.001,0.0,3614.0,2335.0,1.0
"H[0, 59]",0.961,0.031,0.92,1.0,0.001,0.0,4235.0,2732.0,1.0
"H[0, 60]",0.725,0.078,0.599,0.852,0.001,0.001,7278.0,2984.0,1.0
"H[0, 61]",0.966,0.027,0.93,1.0,0.0,0.0,4626.0,2756.0,1.0
"H[0, 62]",0.915,0.048,0.844,0.984,0.001,0.0,5619.0,2817.0,1.0
"H[0, 63]",0.649,0.086,0.516,0.802,0.001,0.001,7617.0,2714.0,1.0
"H[0, 64]",0.798,0.07,0.695,0.918,0.001,0.001,5860.0,2829.0,1.0
"H[0, 65]",0.906,0.048,0.832,0.978,0.001,0.0,4947.0,2876.0,1.0
"H[0, 66]",0.889,0.054,0.816,0.979,0.001,0.001,4525.0,2563.0,1.0
"H[0, 67]",0.592,0.085,0.458,0.735,0.001,0.001,8354.0,2841.0,1.0
"H[0, 68]",0.828,0.065,0.722,0.929,0.001,0.001,5992.0,2743.0,1.0
"H[0, 69]",0.887,0.055,0.808,0.973,0.001,0.001,4924.0,2782.0,1.0
"H[0, 70]",0.861,0.058,0.771,0.951,0.001,0.001,4577.0,3064.0,1.0
"H[0, 71]",0.974,0.023,0.944,1.0,0.0,0.0,2968.0,2207.0,1.0
"H[0, 72]",0.953,0.034,0.909,0.999,0.0,0.0,4637.0,3032.0,1.0
"H[0, 73]",0.737,0.079,0.606,0.865,0.001,0.001,4545.0,2691.0,1.0
"H[0, 74]",0.839,0.065,0.737,0.942,0.001,0.001,5999.0,2816.0,1.0
"H[0, 75]",0.97,0.027,0.936,1.0,0.0,0.0,3467.0,2487.0,1.0
"H[0, 76]",0.679,0.086,0.543,0.82,0.001,0.001,5135.0,2820.0,1.0
"H[0, 77]",0.869,0.058,0.786,0.966,0.001,0.001,5939.0,2917.0,1.0
"H[0, 78]",0.897,0.052,0.822,0.977,0.001,0.001,4482.0,2745.0,1.0
"H[0, 79]",0.853,0.061,0.757,0.946,0.001,0.001,5451.0,3108.0,1.0
"H[0, 80]",0.702,0.082,0.576,0.846,0.001,0.001,6660.0,2800.0,1.0
"H[0, 81]",0.682,0.085,0.546,0.825,0.001,0.001,8619.0,2184.0,1.0
"H[0, 82]",0.699,0.082,0.56,0.827,0.001,0.001,6220.0,2992.0,1.0
"H[0, 83]",0.785,0.071,0.665,0.896,0.001,0.001,6491.0,2807.0,1.0
"H[0, 84]",0.942,0.041,0.886,0.997,0.001,0.0,3935.0,2379.0,1.0
"H[0, 85]",0.928,0.044,0.866,0.992,0.001,0.0,4772.0,2545.0,1.0
"H[0, 86]",0.834,0.065,0.732,0.937,0.001,0.001,5045.0,2542.0,1.0
"H[0, 87]",0.604,0.087,0.458,0.741,0.001,0.001,7336.0,2758.0,1.0
"H[0, 88]",0.688,0.082,0.562,0.823,0.001,0.001,7248.0,2610.0,1.0
"H[0, 89]",0.629,0.087,0.486,0.771,0.001,0.001,8305.0,2483.0,1.0
"H[0, 90]",0.746,0.077,0.63,0.874,0.001,0.001,5239.0,2814.0,1.0
"H[0, 91]",0.646,0.084,0.508,0.781,0.001,0.001,6902.0,2487.0,1.0
"H[0, 92]",0.59,0.089,0.445,0.735,0.001,0.001,5395.0,2173.0,1.0
"H[0, 93]",0.6,0.087,0.453,0.741,0.001,0.001,6781.0,2800.0,1.0
"H[0, 94]",0.969,0.027,0.932,1.0,0.0,0.0,3501.0,2513.0,1.0
"H[0, 95]",0.877,0.057,0.79,0.967,0.001,0.001,5675.0,2692.0,1.0
"H[0, 96]",0.814,0.067,0.704,0.919,0.001,0.001,6585.0,2377.0,1.0
"H[0, 97]",0.97,0.027,0.935,1.0,0.0,0.0,3612.0,2723.0,1.0
"H[0, 98]",0.843,0.062,0.74,0.936,0.001,0.001,5068.0,2877.0,1.0
"H[0, 99]",0.593,0.088,0.448,0.732,0.001,0.001,7060.0,2839.0,1.0
"H[1, 0]",0.423,0.086,0.284,0.561,0.001,0.001,6027.0,3272.0,1.0
"H[1, 1]",0.683,0.083,0.542,0.811,0.001,0.001,5482.0,3134.0,1.0
"H[1, 2]",0.349,0.084,0.214,0.486,0.001,0.001,6033.0,3211.0,1.0
"H[1, 3]",0.448,0.088,0.309,0.598,0.001,0.001,5126.0,3011.0,1.0
"H[1, 4]",0.426,0.085,0.275,0.553,0.001,0.001,5691.0,2806.0,1.0
"H[1, 5]",0.465,0.084,0.33,0.606,0.001,0.001,6561.0,3135.0,1.0
"H[1, 6]",0.247,0.074,0.133,0.373,0.001,0.001,5459.0,2932.0,1.0
"H[1, 7]",0.581,0.085,0.44,0.719,0.001,0.001,4823.0,2888.0,1.0
"H[1, 8]",0.4,0.085,0.247,0.53,0.001,0.001,5412.0,2807.0,1.0
"H[1, 9]",0.28,0.078,0.148,0.404,0.001,0.001,5030.0,3067.0,1.0
"H[1, 10]",0.141,0.06,0.042,0.229,0.001,0.001,5071.0,3075.0,1.0
"H[1, 11]",0.469,0.085,0.326,0.606,0.001,0.001,5743.0,2915.0,1.0
"H[1, 12]",0.374,0.083,0.244,0.516,0.001,0.001,5251.0,3175.0,1.0
"H[1, 13]",0.451,0.087,0.309,0.598,0.001,0.001,6200.0,2912.0,1.0
"H[1, 14]",0.6,0.085,0.457,0.736,0.001,0.001,5207.0,2556.0,1.0
"H[1, 15]",0.483,0.089,0.344,0.631,0.001,0.001,5714.0,3052.0,1.0
"H[1, 16]",0.685,0.083,0.55,0.819,0.001,0.001,5780.0,2519.0,1.0
"H[1, 17]",0.58,0.085,0.44,0.718,0.001,0.001,5497.0,2783.0,1.0
"H[1, 18]",0.353,0.084,0.217,0.493,0.001,0.001,6387.0,3076.0,1.0
"H[1, 19]",0.525,0.087,0.382,0.668,0.001,0.001,4346.0,3260.0,1.0
"H[1, 20]",0.385,0.085,0.259,0.533,0.001,0.001,6390.0,2774.0,1.0
"H[1, 21]",0.749,0.077,0.625,0.874,0.001,0.001,4910.0,2546.0,1.0
"H[1, 22]",0.81,0.066,0.701,0.911,0.001,0.001,4462.0,3018.0,1.0
"H[1, 23]",0.16,0.063,0.061,0.259,0.001,0.001,5436.0,2809.0,1.0
"H[1, 24]",0.281,0.078,0.155,0.406,0.001,0.001,6329.0,3033.0,1.0
"H[1, 25]",0.429,0.087,0.284,0.565,0.001,0.001,6768.0,2936.0,1.0
"H[1, 26]",0.055,0.039,0.002,0.108,0.001,0.0,4450.0,2876.0,1.0
"H[1, 27]",0.386,0.083,0.254,0.522,0.001,0.001,6272.0,3050.0,1.0
"H[1, 28]",0.236,0.072,0.121,0.355,0.001,0.001,5388.0,3151.0,1.0
"H[1, 29]",0.359,0.082,0.227,0.496,0.001,0.001,7438.0,2695.0,1.0
"H[1, 30]",0.247,0.075,0.125,0.367,0.001,0.001,4750.0,2933.0,1.0
"H[1, 31]",0.609,0.084,0.463,0.741,0.001,0.001,5934.0,2920.0,1.0
"H[1, 32]",0.436,0.087,0.293,0.58,0.001,0.001,5210.0,2925.0,1.0
"H[1, 33]",0.511,0.085,0.381,0.657,0.001,0.001,4799.0,2910.0,1.0
"H[1, 34]",0.731,0.079,0.61,0.862,0.001,0.001,5187.0,2269.0,1.0
"H[1, 35]",0.579,0.086,0.442,0.723,0.001,0.001,6134.0,2717.0,1.0
"H[1, 36]",0.579,0.084,0.449,0.723,0.001,0.001,5110.0,3095.0,1.0
"H[1, 37]",0.215,0.073,0.092,0.324,0.001,0.001,4889.0,3161.0,1.0
"H[1, 38]",0.451,0.087,0.305,0.592,0.001,0.001,6231.0,3062.0,1.0
"H[1, 39]",0.395,0.085,0.255,0.532,0.001,0.001,4384.0,2872.0,1.0
"H[1, 40]",0.344,0.082,0.208,0.474,0.001,0.001,6007.0,2960.0,1.0
"H[1, 41]",0.342,0.083,0.199,0.468,0.001,0.001,6992.0,3244.0,1.0
"H[1, 42]",0.134,0.059,0.042,0.227,0.001,0.001,5073.0,2902.0,1.0
"H[1, 43]",0.352,0.083,0.212,0.486,0.001,0.001,5917.0,2512.0,1.0
"H[1, 44]",0.651,0.085,0.52,0.794,0.001,0.001,5197.0,2716.0,1.0
"H[1, 45]",0.782,0.071,0.669,0.894,0.001,0.001,5402.0,3134.0,1.0
"H[1, 46]",0.831,0.065,0.729,0.937,0.001,0.001,4616.0,2616.0,1.0
"H[1, 47]",0.398,0.085,0.267,0.547,0.001,0.001,6889.0,2788.0,1.0
"H[1, 48]",0.714,0.079,0.584,0.839,0.001,0.001,4857.0,2850.0,1.0
"H[1, 49]",0.887,0.056,0.804,0.975,0.001,0.001,4192.0,2377.0,1.0
"H[1, 50]",0.549,0.084,0.41,0.687,0.001,0.001,5161.0,2579.0,1.0
"H[1, 51]",0.467,0.088,0.317,0.608,0.001,0.001,6350.0,2636.0,1.0
"H[1, 52]",0.444,0.087,0.294,0.581,0.001,0.001,5468.0,2935.0,1.0
"H[1, 53]",0.325,0.081,0.19,0.452,0.001,0.001,5177.0,3023.0,1.0
"H[1, 54]",0.423,0.086,0.28,0.564,0.001,0.001,5853.0,2892.0,1.0
"H[1, 55]",0.524,0.088,0.383,0.671,0.001,0.001,5036.0,2792.0,1.0
"H[1, 56]",0.463,0.087,0.316,0.603,0.001,0.001,5065.0,3116.0,1.0
"H[1, 57]",0.238,0.076,0.11,0.352,0.001,0.001,5035.0,2654.0,1.0
"H[1, 58]",0.608,0.085,0.471,0.752,0.001,0.001,4793.0,3013.0,1.0
"H[1, 59]",0.216,0.072,0.089,0.322,0.001,0.001,4454.0,3039.0,1.0
"H[1, 60]",0.445,0.085,0.31,0.586,0.001,0.001,4813.0,2698.0,1.0
"H[1, 61]",0.628,0.084,0.49,0.763,0.001,0.001,5285.0,2974.0,1.0
"H[1, 62]",0.64,0.083,0.509,0.784,0.001,0.001,5871.0,2889.0,1.0
"H[1, 63]",0.384,0.083,0.239,0.51,0.001,0.001,5916.0,3212.0,1.0
"H[1, 64]",0.165,0.062,0.066,0.261,0.001,0.001,5639.0,3157.0,1.0
"H[1, 65]",0.358,0.084,0.216,0.493,0.001,0.001,6486.0,2442.0,1.0
"H[1, 66]",0.573,0.087,0.425,0.714,0.001,0.001,5657.0,2616.0,1.0
"H[1, 67]",0.345,0.082,0.202,0.468,0.001,0.001,7045.0,2850.0,1.0
"H[1, 68]",0.739,0.076,0.62,0.869,0.001,0.001,4979.0,2911.0,1.0
"H[1, 69]",0.219,0.07,0.104,0.331,0.001,0.001,5576.0,3194.0,1.0
"H[1, 70]",0.417,0.086,0.276,0.559,0.001,0.001,4264.0,2725.0,1.0
"H[1, 71]",0.542,0.088,0.4,0.69,0.001,0.001,6461.0,2957.0,1.0
"H[1, 72]",0.327,0.083,0.19,0.461,0.001,0.001,5162.0,3053.0,1.0
"H[1, 73]",0.583,0.086,0.44,0.722,0.001,0.001,5142.0,3005.0,1.0
"H[1, 74]",0.334,0.08,0.2,0.461,0.001,0.001,6228.0,2960.0,1.0
"H[1, 75]",0.726,0.076,0.609,0.853,0.001,0.001,4978.0,3132.0,1.0
"H[1, 76]",0.205,0.07,0.095,0.322,0.001,0.001,5664.0,2821.0,1.0
"H[1, 77]",0.358,0.085,0.217,0.495,0.001,0.001,4466.0,2890.0,1.0
"H[1, 78]",0.577,0.084,0.438,0.715,0.001,0.001,6025.0,2993.0,1.0
"H[1, 79]",0.921,0.045,0.857,0.989,0.001,0.0,4010.0,2849.0,1.0
"H[1, 80]",0.322,0.083,0.186,0.457,0.001,0.001,5848.0,2643.0,1.0
"H[1, 81]",0.304,0.079,0.178,0.433,0.001,0.001,4808.0,2543.0,1.0
"H[1, 82]",0.785,0.07,0.671,0.898,0.001,0.001,4514.0,2844.0,1.0
"H[1, 83]",0.643,0.084,0.514,0.785,0.001,0.001,6620.0,2847.0,1.0
"H[1, 84]",0.879,0.056,0.796,0.968,0.001,0.001,4425.0,2744.0,1.0
"H[1, 85]",0.29,0.079,0.152,0.413,0.001,0.001,5354.0,2469.0,1.0
"H[1, 86]",0.51,0.085,0.364,0.644,0.001,0.001,5511.0,2787.0,1.0
"H[1, 87]",0.151,0.062,0.05,0.247,0.001,0.001,4215.0,2713.0,1.0
"H[1, 88]",0.555,0.084,0.425,0.696,0.001,0.001,6180.0,3081.0,1.0
"H[1, 89]",0.44,0.086,0.29,0.569,0.001,0.001,5536.0,2894.0,1.0
"H[1, 90]",0.461,0.085,0.326,0.604,0.001,0.001,6368.0,3319.0,1.0
"H[1, 91]",0.292,0.078,0.166,0.421,0.001,0.001,6974.0,3278.0,1.0
"H[1, 92]",0.279,0.078,0.146,0.402,0.001,0.001,5105.0,2957.0,1.0
"H[1, 93]",0.453,0.084,0.315,0.596,0.001,0.001,5380.0,2941.0,1.0
"H[1, 94]",0.237,0.075,0.117,0.356,0.001,0.001,5458.0,2887.0,1.0
"H[1, 95]",0.242,0.075,0.119,0.36,0.001,0.001,5503.0,2780.0,1.0
"H[1, 96]",0.256,0.076,0.136,0.382,0.001,0.001,5201.0,2959.0,1.0
"H[1, 97]",0.57,0.088,0.422,0.711,0.001,0.001,6654.0,2646.0,1.0
"H[1, 98]",0.135,0.059,0.037,0.22,0.001,0.001,5496.0,2625.0,1.0
"H[1, 99]",0.255,0.075,0.124,0.369,0.001,0.001,6294.0,3129.0,1.0
"F[0, 0]",0.401,0.055,0.31,0.49,0.001,0.001,6315.0,2588.0,1.0
"F[0, 1]",0.299,0.049,0.222,0.382,0.001,0.0,4780.0,2484.0,1.0
"F[0, 2]",0.062,0.025,0.022,0.1,0.0,0.0,8820.0,2563.0,1.0
"F[0, 3]",0.037,0.021,0.006,0.066,0.0,0.0,6818.0,2260.0,1.0
"F[0, 4]",0.137,0.037,0.074,0.194,0.0,0.0,9621.0,3032.0,1.0
