,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"dz[1, 18]",-0.461,0.41,-1.127,0.212,0.005,0.005,6103.0,2864.0,1.0
"dz[1, 19]",-0.728,0.401,-1.358,-0.053,0.005,0.004,6189.0,2833.0,1.0
"dz[1, 20]",-0.348,0.424,-1.008,0.367,0.005,0.006,6936.0,2647.0,1.0
"dz[1, 21]",0.693,0.434,-0.061,1.371,0.006,0.005,4544.0,3082.0,1.0
"dz[1, 22]",0.339,0.425,-0.377,1.005,0.006,0.005,5202.0,3172.0,1.0
"dz[1, 23]",-1.034,0.464,-1.774,-0.248,0.006,0.005,5953.0,2751.0,1.0
"dz[1, 24]",-0.467,0.441,-1.187,0.261,0.005,0.005,6588.0,3317.0,1.0
"dz[1, 25]",0.257,0.431,-0.471,0.935,0.005,0.006,8228.0,2418.0,1.0
"dz[1, 26]",-1.105,0.597,-2.078,-0.122,0.008,0.006,5473.0,3008.0,1.0
"dz[1, 27]",-0.338,0.416,-1.01,0.363,0.005,0.005,6043.0,2961.0,1.0
"dz[1, 28]",-1.067,0.426,-1.763,-0.365,0.006,0.005,5255.0,2913.0,1.0
"dz[1, 29]",-0.554,0.395,-1.228,0.065,0.006,0.005,4846.0,2918.0,1.0
"dz[1, 30]",-1.24,0.415,-1.905,-0.533,0.006,0.005,4892.0,2501.0,1.0
"dz[1, 31]",-0.264,0.382,-0.891,0.354,0.005,0.005,4865.0,3103.0,1.0
"dz[1, 32]",-1.13,0.388,-1.756,-0.481,0.005,0.004,5506.0,2903.0,1.0
"dz[1, 33]",-0.561,0.381,-1.194,0.039,0.005,0.004,5376.0,2740.0,1.0
"dz[1, 34]",0.279,0.412,-0.397,0.944,0.006,0.006,4856.0,2990.0,1.0
"dz[1, 35]",-0.977,0.37,-1.585,-0.364,0.006,0.004,3724.0,3086.0,1.0
"dz[1, 36]",-1.479,0.37,-2.033,-0.808,0.005,0.004,4721.0,3097.0,1.0
"dz[1, 37]",-2.005,0.43,-2.719,-1.301,0.007,0.005,4021.0,2612.0,1.0
"dz[1, 38]",-0.219,0.394,-0.931,0.384,0.005,0.006,5810.0,2801.0,1.0
"dz[1, 39]",-0.524,0.396,-1.182,0.12,0.005,0.004,7073.0,2759.0,1.0
"dz[1, 40]",-0.939,0.391,-1.598,-0.322,0.005,0.004,5371.0,3339.0,1.0
"dz[1, 41]",-0.218,0.426,-0.89,0.511,0.005,0.006,6450.0,2866.0,1.0
"dz[1, 42]",-2.08,0.461,-2.846,-1.337,0.007,0.005,4692.0,3239.0,1.0
"dz[1, 43]",-0.453,0.395,-1.095,0.213,0.005,0.004,5722.0,2942.0,1.0
"dz[1, 44]",-1.407,0.384,-2.062,-0.815,0.006,0.004,3946.0,3036.0,1.0
"dz[1, 45]",0.104,0.426,-0.585,0.805,0.006,0.007,4573.0,2792.0,1.0
"dz[1, 46]",0.696,0.462,-0.05,1.445,0.007,0.006,4441.0,3296.0,1.0
"dz[1, 47]",-0.612,0.389,-1.279,-0.007,0.005,0.004,5575.0,2983.0,1.0
"dz[1, 48]",-0.659,0.39,-1.33,-0.049,0.006,0.004,4516.0,3055.0,1.0
"dz[1, 49]",0.498,0.464,-0.294,1.244,0.007,0.006,4380.0,3435.0,1.0
"dz[1, 50]",-0.559,0.378,-1.171,0.071,0.005,0.004,4955.0,2833.0,1.0
"dz[1, 51]",-0.466,0.384,-1.122,0.155,0.005,0.005,5869.0,2941.0,1.0
"dz[1, 52]",-0.714,0.38,-1.333,-0.094,0.006,0.004,4751.0,3265.0,1.0
"dz[1, 53]",-0.675,0.414,-1.4,-0.045,0.005,0.004,7059.0,3011.0,1.0
"dz[1, 54]",-0.33,0.4,-0.979,0.307,0.005,0.005,6368.0,2934.0,1.0
"dz[1, 55]",-0.165,0.399,-0.828,0.472,0.005,0.006,5763.0,2792.0,1.0
"dz[1, 56]",-1.528,0.378,-2.135,-0.909,0.006,0.004,3847.0,2981.0,1.0
"dz[1, 57]",-1.727,0.416,-2.384,-1.026,0.006,0.004,4560.0,3077.0,1.0
"dz[1, 58]",-0.262,0.386,-0.905,0.355,0.006,0.005,4695.0,3126.0,1.0
"dz[1, 59]",-1.376,0.412,-2.084,-0.736,0.006,0.004,5275.0,3480.0,1.0
"dz[1, 60]",-0.721,0.391,-1.348,-0.063,0.005,0.004,5471.0,2876.0,1.0
"dz[1, 61]",0.049,0.398,-0.611,0.705,0.006,0.006,5030.0,2543.0,1.0
"dz[1, 62]",0.494,0.422,-0.235,1.154,0.006,0.005,5111.0,3069.0,1.0
"dz[1, 63]",-0.351,0.398,-0.988,0.348,0.005,0.005,5539.0,2973.0,1.0
"dz[1, 64]",-1.171,0.462,-1.936,-0.41,0.006,0.005,5887.0,2657.0,1.0
"dz[1, 65]",-0.561,0.394,-1.214,0.058,0.006,0.005,5119.0,2707.0,1.0
"dz[1, 66]",-0.875,0.373,-1.48,-0.254,0.006,0.004,4369.0,3213.0,1.0
"dz[1, 67]",-0.928,0.401,-1.614,-0.299,0.005,0.004,5677.0,3008.0,1.0
"dz[1, 68]",0.142,0.403,-0.537,0.784,0.005,0.006,5669.0,3291.0,1.0
"dz[1, 69]",-0.73,0.452,-1.44,0.039,0.006,0.005,5302.0,2976.0,1.0
"dz[1, 70]",-1.935,0.389,-2.572,-1.294,0.006,0.004,4127.0,3220.0,1.0
"dz[1, 71]",-0.443,0.39,-1.031,0.245,0.005,0.005,5379.0,2846.0,1.0
"dz[1, 72]",-1.25,0.402,-1.923,-0.614,0.006,0.004,4678.0,2942.0,1.0
"dz[1, 73]",-0.441,0.378,-1.03,0.185,0.005,0.004,5582.0,3099.0,1.0
"dz[1, 74]",-0.779,0.402,-1.417,-0.102,0.005,0.005,5419.0,3026.0,1.0
"dz[1, 75]",-0.253,0.399,-0.922,0.363,0.005,0.005,5326.0,2901.0,1.0
"dz[1, 76]",-1.207,0.419,-1.872,-0.498,0.005,0.004,5835.0,3257.0,1.0
"dz[1, 77]",-1.125,0.399,-1.777,-0.475,0.006,0.004,4923.0,3306.0,1.0
"dz[1, 78]",0.247,0.406,-0.441,0.903,0.005,0.006,5665.0,2997.0,1.0
"dz[1, 79]",0.737,0.533,-0.134,1.573,0.008,0.007,4092.0,2732.0,1.0
"dz[1, 80]",-1.196,0.401,-1.877,-0.568,0.005,0.004,5410.0,3022.0,1.0
"dz[1, 81]",-0.197,0.445,-0.931,0.523,0.006,0.007,6089.0,2756.0,1.0
"dz[1, 82]",-0.543,0.401,-1.22,0.091,0.006,0.004,4922.0,3192.0,1.0
"dz[1, 83]",-0.203,0.393,-0.877,0.403,0.006,0.006,5091.0,3249.0,1.0
"dz[1, 84]",0.606,0.471,-0.173,1.354,0.007,0.006,4030.0,3156.0,1.0
"dz[1, 85]",-0.701,0.412,-1.404,-0.029,0.006,0.005,5587.0,2588.0,1.0
"dz[1, 86]",-0.561,0.386,-1.225,0.048,0.005,0.004,5386.0,2890.0,1.0
"dz[1, 87]",-1.631,0.469,-2.389,-0.866,0.006,0.005,5283.0,2758.0,1.0
"dz[1, 88]",-0.62,0.379,-1.228,0.024,0.005,0.004,4802.0,2889.0,1.0
"dz[1, 89]",-1.178,0.379,-1.77,-0.52,0.006,0.005,3759.0,2841.0,1.0
"dz[1, 90]",-0.389,0.4,-1.055,0.26,0.005,0.005,5938.0,2703.0,1.0
"dz[1, 91]",-0.698,0.411,-1.311,0.028,0.005,0.005,5605.0,2335.0,1.0
"dz[1, 92]",-1.108,0.418,-1.797,-0.424,0.006,0.005,4441.0,2645.0,1.0
"dz[1, 93]",-0.215,0.412,-0.907,0.435,0.005,0.006,6029.0,2924.0,1.0
"dz[1, 94]",-0.251,0.474,-1.082,0.467,0.006,0.007,6159.0,2679.0,1.0
"dz[1, 95]",-1.79,0.411,-2.448,-1.105,0.006,0.005,4112.0,3190.0,1.0
"dz[1, 96]",-0.712,0.415,-1.434,-0.062,0.005,0.004,5772.0,3268.0,1.0
"dz[1, 97]",0.344,0.418,-0.332,1.054,0.005,0.006,6581.0,2869.0,1.0
"dz[1, 98]",-1.351,0.463,-2.068,-0.575,0.007,0.005,4798.0,3216.0,1.0
"dz[1, 99]",-0.718,0.434,-1.455,-0.038,0.006,0.005,5337.0,2832.0,1.0
cl,0.332,0.039,0.273,0.4,0.002,0.001,545.0,1078.0,1.01
"cz[0, 0]",-1.426,0.312,-1.941,-0.921,0.005,0.004,3460.0,3126.0,1.0
"cz[0, 1]",-1.451,0.349,-1.996,-0.867,0.006,0.004,3441.0,2905.0,1.0
"cz[0, 2]",0.517,0.317,0.02,1.059,0.005,0.004,4868.0,2688.0,1.0
"cz[0, 3]",0.137,0.396,-0.461,0.827,0.005,0.006,5465.0,2771.0,1.0
"cz[0, 4]",-0.554,0.324,-1.067,-0.007,0.005,0.004,3966.0,2949.0,1.0
"cz[0, 5]",-0.461,0.302,-0.948,0.04,0.005,0.004,4471.0,3015.0,1.0
"cz[0, 6]",0.234,0.318,-0.293,0.751,0.005,0.005,3906.0,2648.0,1.0
"cz[0, 7]",-2.129,0.395,-2.736,-1.444,0.007,0.005,2865.0,2494.0,1.0
"cz[0, 8]",-0.764,0.407,-1.421,-0.111,0.006,0.005,4521.0,3374.0,1.0
"cz[0, 9]",-0.885,0.356,-1.479,-0.337,0.006,0.004,3722.0,3121.0,1.0
"cz[0, 10]",0.947,0.313,0.438,1.458,0.005,0.004,4455.0,3003.0,1.0
"cz[0, 11]",-1.219,0.385,-1.837,-0.585,0.007,0.005,3543.0,2692.0,1.0
"cz[0, 12]",-1.077,0.331,-1.616,-0.537,0.007,0.005,2445.0,2850.0,1.0
"cz[0, 13]",-0.844,0.309,-1.365,-0.356,0.006,0.004,3056.0,3086.0,1.0
"cz[0, 14]",-0.213,0.301,-0.692,0.284,0.005,0.004,3133.0,2541.0,1.0
"cz[0, 15]",-1.962,0.402,-2.595,-1.268,0.007,0.005,3403.0,3031.0,1.0
"cz[0, 16]",0.597,0.299,0.11,1.082,0.005,0.004,4104.0,2922.0,1.0
"cz[0, 17]",-0.364,0.335,-0.87,0.212,0.005,0.004,4271.0,2707.0,1.0
"cz[0, 18]",-1.04,0.349,-1.592,-0.442,0.005,0.004,4145.0,2598.0,1.0
"cz[0, 19]",-0.711,0.302,-1.215,-0.231,0.005,0.004,3502.0,3057.0,1.0
"cz[0, 20]",0.358,0.351,-0.232,0.92,0.005,0.005,4410.0,2458.0,1.0
"cz[0, 21]",-0.754,0.309,-1.275,-0.275,0.005,0.004,3541.0,2710.0,1.0
"cz[0, 22]",-0.643,0.335,-1.187,-0.104,0.006,0.004,3530.0,2847.0,1.0
"cz[0, 23]",-1.218,0.355,-1.76,-0.6,0.006,0.004,3489.0,2901.0,1.0
"cz[0, 24]",-0.115,0.343,-0.698,0.422,0.005,0.005,4890.0,2744.0,1.0
"cz[0, 25]",-2.401,0.412,-3.089,-1.742,0.009,0.006,2375.0,2837.0,1.0
"cz[0, 26]",-0.414,0.299,-0.896,0.083,0.004,0.004,4418.0,2871.0,1.0
"cz[0, 27]",0.157,0.305,-0.323,0.683,0.004,0.005,4975.0,2405.0,1.0
"cz[0, 28]",0.142,0.313,-0.356,0.671,0.005,0.005,4729.0,2782.0,1.0
"cz[0, 29]",0.392,0.285,-0.065,0.854,0.005,0.004,3481.0,2498.0,1.0
"cz[0, 30]",0.079,0.28,-0.379,0.538,0.004,0.004,3928.0,2686.0,1.0
"cz[0, 31]",-1.711,0.308,-2.222,-1.208,0.006,0.004,2734.0,2975.0,1.0
"cz[0, 32]",-0.006,0.355,-0.58,0.573,0.005,0.006,4654.0,2702.0,1.0
"cz[0, 33]",0.685,0.315,0.193,1.219,0.004,0.004,4994.0,2666.0,1.0
"cz[0, 34]",-0.64,0.334,-1.173,-0.092,0.005,0.004,4116.0,2832.0,1.0
"cz[0, 35]",-0.686,0.266,-1.141,-0.272,0.005,0.004,3055.0,2956.0,1.0
"cz[0, 36]",-0.083,0.318,-0.616,0.427,0.004,0.005,5365.0,2955.0,1.0
"cz[0, 37]",-0.984,0.294,-1.444,-0.483,0.005,0.004,2884.0,2868.0,1.0
"cz[0, 38]",0.392,0.287,-0.05,0.894,0.004,0.004,4172.0,2755.0,1.0
"cz[0, 39]",-0.29,0.332,-0.819,0.278,0.005,0.005,4943.0,2541.0,1.0
"cz[0, 40]",-0.161,0.294,-0.611,0.347,0.005,0.004,4041.0,2871.0,1.0
"cz[0, 41]",-0.496,0.291,-1.016,-0.058,0.005,0.004,3511.0,2778.0,1.0
"cz[0, 42]",0.255,0.278,-0.227,0.684,0.005,0.004,3329.0,2903.0,1.0
"cz[0, 43]",-0.482,0.281,-0.919,-0.008,0.005,0.004,3057.0,3112.0,1.0
"cz[0, 44]",0.47,0.35,-0.067,1.091,0.004,0.004,6159.0,2730.0,1.0
"cz[0, 45]",-0.302,0.319,-0.785,0.277,0.005,0.004,3690.0,2384.0,1.0
"cz[0, 46]",-1.504,0.38,-2.146,-0.905,0.007,0.005,3031.0,2490.0,1.0
"cz[0, 47]",-0.71,0.32,-1.247,-0.209,0.006,0.004,3067.0,2525.0,1.0
"cz[0, 48]",0.23,0.324,-0.321,0.745,0.005,0.004,4875.0,2781.0,1.0
"cz[0, 49]",2.376,0.469,1.554,3.072,0.007,0.005,4201.0,2669.0,1.0
"cz[0, 50]",-0.127,0.308,-0.627,0.374,0.004,0.005,4810.0,2927.0,1.0
"cz[0, 51]",-0.365,0.308,-0.849,0.152,0.005,0.004,4103.0,2866.0,1.0
"cz[0, 52]",-0.041,0.409,-0.764,0.572,0.006,0.007,4988.0,3070.0,1.0
"cz[0, 53]",-0.542,0.292,-1.033,-0.08,0.005,0.004,3875.0,3008.0,1.0
"cz[0, 54]",-0.154,0.365,-0.762,0.426,0.006,0.006,4373.0,2663.0,1.0
"cz[0, 55]",-0.573,0.282,-1.039,-0.112,0.005,0.004,2886.0,2796.0,1.0
"cz[0, 56]",-1.64,0.395,-2.31,-1.032,0.007,0.005,3445.0,2635.0,1.0
"cz[0, 57]",-0.6,0.293,-1.074,-0.116,0.005,0.004,3304.0,2676.0,1.0
"cz[0, 58]",-1.221,0.404,-1.888,-0.598,0.007,0.005,3421.0,2770.0,1.0
"cz[0, 59]",-1.587,0.39,-2.217,-0.941,0.007,0.005,2977.0,2695.0,1.0
"cz[0, 60]",0.334,0.311,-0.142,0.887,0.004,0.004,5091.0,2793.0,1.0
"cz[0, 61]",-1.858,0.396,-2.509,-1.232,0.007,0.005,3165.0,2459.0,1.0
"cz[0, 62]",-0.609,0.367,-1.228,-0.038,0.005,0.004,4609.0,2903.0,1.0
"cz[0, 63]",0.757,0.339,0.182,1.278,0.005,0.004,4842.0,2757.0,1.0
"cz[0, 64]",-0.119,0.313,-0.63,0.392,0.005,0.005,4536.0,2660.0,1.0
"cz[0, 65]",-1.124,0.324,-1.637,-0.588,0.006,0.004,3374.0,2942.0,1.0
"cz[0, 66]",-1.358,0.306,-1.847,-0.86,0.006,0.004,3011.0,3345.0,1.0
"cz[0, 67]",0.804,0.319,0.285,1.328,0.005,0.004,4235.0,2469.0,1.0
"cz[0, 68]",-0.239,0.317,-0.742,0.279,0.005,0.004,4293.0,2746.0,1.0
"cz[0, 69]",-0.505,0.336,-1.029,0.056,0.005,0.004,3884.0,3271.0,1.0
"cz[0, 70]",-1.234,0.3,-1.71,-0.729,0.005,0.004,3384.0,3070.0,1.0
"cz[0, 71]",-2.343,0.407,-2.977,-1.662,0.008,0.006,2791.0,2402.0,1.0
"cz[0, 72]",-2.141,0.365,-2.747,-1.555,0.007,0.005,2948.0,2968.0,1.0
"cz[0, 73]",0.013,0.305,-0.488,0.504,0.004,0.005,4873.0,3060.0,1.0
"cz[0, 74]",-0.629,0.296,-1.116,-0.133,0.005,0.004,3480.0,3099.0,1.0
"cz[0, 75]",-2.076,0.393,-2.676,-1.393,0.007,0.005,3203.0,2927.0,1.0
"cz[0, 76]",-0.603,0.261,-1.009,-0.154,0.004,0.003,3409.0,3041.0,1.0
