,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"low[44, 0]",0.638,0.25,0.239,1.062,0.004,0.003,4067.0,2896.0,1.0
"low[44, 1]",-0.077,0.139,-0.289,0.162,0.002,0.002,4180.0,3134.0,1.0
"low[45, 0]",1.452,0.263,1.053,1.921,0.004,0.003,3826.0,3230.0,1.0
"low[45, 1]",-0.089,0.155,-0.333,0.178,0.002,0.002,4370.0,3123.0,1.0
"low[46, 0]",1.73,0.283,1.299,2.211,0.005,0.004,3517.0,2510.0,1.0
"low[46, 1]",-0.124,0.167,-0.398,0.152,0.003,0.002,3814.0,2733.0,1.0
"low[47, 0]",0.897,0.245,0.5,1.299,0.004,0.003,4694.0,3261.0,1.0
"low[47, 1]",0.706,0.153,0.449,0.948,0.002,0.001,5916.0,3199.0,1.0
"low[48, 0]",1.043,0.241,0.67,1.457,0.004,0.003,3843.0,3136.0,1.0
"low[48, 1]",-0.059,0.14,-0.288,0.167,0.002,0.002,4259.0,3166.0,1.0
"low[49, 0]",1.677,0.297,1.157,2.126,0.005,0.004,3085.0,2894.0,1.0
"low[49, 1]",-0.418,0.173,-0.69,-0.132,0.003,0.002,3252.0,2883.0,1.0
"low[50, 0]",1.008,0.241,0.641,1.417,0.004,0.003,4498.0,3063.0,1.0
"low[50, 1]",0.372,0.138,0.153,0.6,0.002,0.001,5158.0,3084.0,1.0
"low[51, 0]",1.006,0.241,0.599,1.384,0.003,0.002,6760.0,3333.0,1.0
"low[51, 1]",0.585,0.147,0.342,0.825,0.002,0.002,5088.0,3296.0,1.0
"low[52, 0]",0.877,0.24,0.466,1.243,0.003,0.002,5435.0,3388.0,1.0
"low[52, 1]",0.58,0.145,0.354,0.834,0.002,0.001,5508.0,3086.0,1.0
"low[53, 0]",0.816,0.251,0.428,1.253,0.003,0.002,5565.0,3280.0,1.0
"low[53, 1]",0.863,0.155,0.618,1.121,0.002,0.002,5392.0,2887.0,1.0
"low[54, 0]",1.025,0.243,0.607,1.403,0.003,0.002,5382.0,2859.0,1.0
"low[54, 1]",0.723,0.148,0.485,0.968,0.002,0.002,5562.0,3083.0,1.0
"low[55, 0]",1.17,0.247,0.784,1.6,0.003,0.002,5146.0,3041.0,1.0
"low[55, 1]",0.521,0.149,0.266,0.757,0.002,0.001,5254.0,3195.0,1.0
"low[56, 0]",0.496,0.241,0.101,0.891,0.004,0.003,4289.0,2723.0,1.0
"low[56, 1]",0.344,0.14,0.096,0.558,0.002,0.001,4972.0,3046.0,1.0
"low[57, 0]",0.286,0.263,-0.138,0.728,0.004,0.003,4548.0,3145.0,1.0
"low[57, 1]",0.874,0.154,0.619,1.118,0.002,0.002,4598.0,2655.0,1.0
"low[58, 0]",1.173,0.245,0.766,1.563,0.004,0.003,4787.0,3102.0,1.0
"low[58, 1]",0.302,0.145,0.072,0.549,0.002,0.002,4493.0,3058.0,1.0
"low[59, 0]",0.423,0.267,-0.009,0.853,0.004,0.003,4186.0,3094.0,1.0
"low[59, 1]",1.019,0.158,0.759,1.277,0.002,0.002,5066.0,3372.0,1.0
"low[60, 0]",0.877,0.244,0.462,1.271,0.003,0.002,5686.0,3080.0,1.0
"low[60, 1]",0.576,0.141,0.349,0.812,0.002,0.001,4942.0,2893.0,1.0
"low[61, 0]",1.326,0.25,0.941,1.755,0.004,0.003,4649.0,2873.0,1.0
"low[61, 1]",0.327,0.148,0.092,0.574,0.002,0.002,4700.0,3247.0,1.0
"low[62, 0]",1.513,0.253,1.093,1.928,0.004,0.003,4430.0,2968.0,1.0
"low[62, 1]",0.395,0.147,0.155,0.637,0.002,0.002,5168.0,3161.0,1.0
"low[63, 0]",0.994,0.248,0.604,1.42,0.003,0.002,5371.0,3222.0,1.0
"low[63, 1]",0.799,0.159,0.525,1.046,0.002,0.002,5542.0,2709.0,1.0
"low[64, 0]",0.461,0.269,0.021,0.894,0.004,0.003,4223.0,3393.0,1.0
"low[64, 1]",1.234,0.171,0.962,1.52,0.002,0.002,4763.0,3143.0,1.0
"low[65, 0]",0.885,0.244,0.487,1.278,0.003,0.002,5562.0,3175.0,1.0
"low[65, 1]",0.817,0.153,0.575,1.07,0.002,0.001,5799.0,3059.0,1.0
"low[66, 0]",0.87,0.235,0.48,1.251,0.003,0.002,5296.0,2701.0,1.0
"low[66, 1]",0.24,0.139,0.006,0.461,0.002,0.002,5113.0,3219.0,1.0
"low[67, 0]",0.721,0.243,0.3,1.085,0.003,0.002,5558.0,3246.0,1.0
"low[67, 1]",0.774,0.15,0.535,1.026,0.002,0.002,5095.0,3161.0,1.0
"low[68, 0]",1.435,0.258,1.0,1.845,0.004,0.003,4393.0,3129.0,1.0
"low[68, 1]",0.061,0.15,-0.18,0.31,0.002,0.002,4340.0,2952.0,1.0
"low[69, 0]",0.684,0.263,0.264,1.122,0.004,0.003,5491.0,3337.0,1.0
"low[69, 1]",1.14,0.171,0.871,1.427,0.002,0.002,5389.0,3123.0,1.0
"low[70, 0]",0.274,0.252,-0.144,0.685,0.004,0.003,4346.0,2994.0,1.0
"low[70, 1]",0.356,0.139,0.138,0.594,0.002,0.002,4957.0,3077.0,1.0
"low[71, 0]",1.059,0.239,0.675,1.451,0.003,0.002,5128.0,2988.0,1.0
"low[71, 1]",0.421,0.138,0.195,0.65,0.002,0.001,4374.0,3377.0,1.0
"low[72, 0]",0.56,0.249,0.132,0.957,0.003,0.003,5240.0,3380.0,1.0
"low[72, 1]",0.738,0.149,0.488,0.974,0.002,0.001,5311.0,3337.0,1.0
"low[73, 0]",1.077,0.245,0.674,1.476,0.003,0.003,4927.0,3156.0,1.0
"low[73, 1]",0.327,0.143,0.099,0.562,0.002,0.002,5126.0,3123.0,1.0
"low[74, 0]",0.781,0.256,0.36,1.196,0.003,0.002,6181.0,2869.0,1.0
"low[74, 1]",0.833,0.154,0.58,1.081,0.002,0.001,5811.0,3081.0,1.0
"low[75, 0]",1.246,0.251,0.82,1.632,0.004,0.003,4403.0,3094.0,1.0
"low[75, 1]",0.009,0.145,-0.221,0.253,0.002,0.002,4111.0,2869.0,1.0
"low[76, 0]",0.488,0.266,0.072,0.954,0.004,0.003,5065.0,2960.0,1.0
"low[76, 1]",1.087,0.162,0.822,1.356,0.002,0.002,5444.0,3249.0,1.0
"low[77, 0]",0.634,0.245,0.253,1.052,0.004,0.003,4665.0,2426.0,1.0
"low[77, 1]",0.692,0.145,0.463,0.941,0.002,0.001,4877.0,3160.0,1.0
"low[78, 0]",1.372,0.258,0.975,1.829,0.003,0.002,5625.0,3280.0,1.0
"low[78, 1]",0.491,0.152,0.238,0.728,0.002,0.001,5913.0,2977.0,1.0
"low[79, 0]",1.805,0.329,1.267,2.327,0.006,0.004,3413.0,2712.0,1.0
"low[79, 1]",-0.585,0.188,-0.865,-0.25,0.003,0.003,3281.0,2501.0,1.0
"low[80, 0]",0.587,0.251,0.166,0.978,0.003,0.002,5903.0,3305.0,1.0
"low[80, 1]",0.765,0.15,0.514,1.006,0.002,0.002,4706.0,2878.0,1.0
"low[81, 0]",0.975,0.262,0.545,1.4,0.004,0.003,4987.0,3063.0,1.0
"low[81, 1]",1.01,0.165,0.721,1.262,0.002,0.002,5286.0,3052.0,1.0
"low[82, 0]",1.143,0.264,0.713,1.576,0.004,0.003,4521.0,3051.0,1.0
"low[82, 1]",-0.238,0.153,-0.483,0.012,0.002,0.002,4311.0,2713.0,1.0
"low[83, 0]",1.219,0.24,0.812,1.591,0.003,0.003,4778.0,3059.0,1.0
"low[83, 1]",0.235,0.144,-0.013,0.46,0.002,0.001,5084.0,3082.0,1.0
"low[84, 0]",1.726,0.298,1.266,2.241,0.006,0.004,2951.0,2764.0,1.0
"low[84, 1]",-0.354,0.177,-0.638,-0.063,0.003,0.002,3348.0,2596.0,1.0
"low[85, 0]",0.776,0.25,0.382,1.195,0.004,0.003,4394.0,2944.0,1.0
"low[85, 1]",0.949,0.156,0.693,1.198,0.002,0.002,5599.0,3064.0,1.0
"low[86, 0]",0.989,0.243,0.575,1.375,0.003,0.002,5112.0,3130.0,1.0
"low[86, 1]",0.462,0.146,0.223,0.7,0.002,0.002,5130.0,3091.0,1.0
"low[87, 0]",0.245,0.281,-0.177,0.742,0.004,0.004,4333.0,3106.0,1.0
"low[87, 1]",1.192,0.174,0.897,1.468,0.002,0.002,5047.0,3041.0,1.0
"low[88, 0]",0.98,0.24,0.563,1.345,0.003,0.002,5128.0,3105.0,1.0
"low[88, 1]",0.349,0.142,0.132,0.594,0.002,0.001,5388.0,3114.0,1.0
"low[89, 0]",0.65,0.243,0.252,1.037,0.003,0.002,5411.0,3285.0,1.0
"low[89, 1]",0.483,0.14,0.273,0.729,0.002,0.001,5071.0,3297.0,1.0
"low[90, 0]",1.03,0.248,0.637,1.455,0.004,0.003,4993.0,3035.0,1.0
"low[90, 1]",0.616,0.147,0.365,0.846,0.002,0.001,5246.0,3008.0,1.0
"low[91, 0]",0.773,0.247,0.39,1.208,0.003,0.002,5900.0,3244.0,1.0
"low[91, 1]",0.949,0.158,0.687,1.201,0.002,0.002,5833.0,3077.0,1.0
"low[92, 0]",0.593,0.25,0.178,0.992,0.004,0.003,4319.0,2471.0,1.0
"low[92, 1]",0.902,0.154,0.656,1.161,0.002,0.002,4703.0,3201.0,1.0
"low[93, 0]",1.091,0.242,0.701,1.494,0.004,0.002,4750.0,3020.0,1.0
"low[93, 1]",0.674,0.148,0.433,0.916,0.002,0.001,5552.0,3241.0,1.0
"low[94, 0]",0.855,0.266,0.422,1.294,0.004,0.003,5140.0,3245.0,1.0
"low[94, 1]",1.171,0.176,0.894,1.475,0.002,0.002,6066.0,3134.0,1.0
"low[95, 0]",0.255,0.265,-0.203,0.668,0.004,0.003,4068.0,3018.0,1.0
"low[95, 1]",0.851,0.154,0.603,1.099,0.002,0.002,4640.0,3018.0,1.0
"low[96, 0]",0.735,0.268,0.296,1.183,0.004,0.003,5091.0,3126.0,1.0
"low[96, 1]",1.04,0.159,0.782,1.303,0.002,0.002,4539.0,3077.0,1.0
"low[97, 0]",1.411,0.25,1.022,1.835,0.004,0.003,4268.0,2916.0,1.0
"low[97, 1]",0.518,0.15,0.273,0.754,0.002,0.002,4703.0,2316.0,1.0
"low[98, 0]",0.343,0.284,-0.106,0.832,0.004,0.003,4458.0,2877.0,1.0
"low[98, 1]",1.315,0.18,1.027,1.61,0.003,0.002,4521.0,3149.0,1.0
"low[99, 0]",0.737,0.256,0.32,1.154,0.004,0.003,5216.0,3046.0,1.0
"low[99, 1]",1.042,0.16,0.771,1.3,0.002,0.002,4991.0,3075.0,1.0
ρ high[0],-0.154,0.133,-0.367,0.06,0.003,0.002,1753.0,2174.0,1.0
d_high_sd,0.594,0.065,0.49,0.701,0.002,0.001,1497.0,2365.0,1.0
c_high_sd,0.535,0.047,0.457,0.607,0.001,0.001,2050.0,2502.0,1.0
ρ low[0],-0.62,0.09,-0.766,-0.476,0.002,0.001,2011.0,2861.0,1.0
d_low_sd,0.452,0.052,0.362,0.531,0.001,0.001,1384.0,1983.0,1.0
c_low_sd,0.449,0.038,0.387,0.508,0.001,0.0,2946.0,2355.0,1.0
"cov_high[0, 0]",0.357,0.078,0.232,0.482,0.002,0.001,1497.0,2365.0,1.0
"cov_high[0, 1]",-0.051,0.047,-0.125,0.022,0.001,0.001,1587.0,1945.0,1.0
"cov_high[1, 0]",-0.051,0.047,-0.125,0.022,0.001,0.001,1587.0,1945.0,1.0
"cov_high[1, 1]",0.289,0.051,0.207,0.367,0.001,0.001,2050.0,2502.0,1.0
"cov_low[0, 0]",0.207,0.048,0.129,0.281,0.001,0.001,1384.0,1983.0,1.0
"cov_low[0, 1]",-0.127,0.033,-0.178,-0.073,0.001,0.001,1782.0,2729.0,1.0
"cov_low[1, 0]",-0.127,0.033,-0.178,-0.073,0.001,0.001,1782.0,2729.0,1.0
"cov_low[1, 1]",0.203,0.034,0.15,0.259,0.001,0.0,2946.0,2355.0,1.0
"d[0, 0]",1.533,0.314,1.002,2.026,0.005,0.004,3744.0,2917.0,1.0
"d[0, 1]",2.16,0.368,1.577,2.785,0.007,0.005,3316.0,2623.0,1.0
"d[0, 2]",2.008,0.301,1.501,2.487,0.004,0.003,6800.0,2959.0,1.0
"d[0, 3]",3.026,0.377,2.434,3.679,0.005,0.004,5487.0,2942.0,1.0
"d[0, 4]",2.252,0.321,1.719,2.78,0.005,0.003,4540.0,3161.0,1.0
"d[0, 5]",1.869,0.29,1.409,2.339,0.004,0.003,5397.0,3029.0,1.0
"d[0, 6]",2.265,0.307,1.772,2.773,0.004,0.003,5001.0,2659.0,1.0
"d[0, 7]",2.176,0.43,1.449,2.838,0.008,0.006,2854.0,1883.0,1.0
"d[0, 8]",3.062,0.398,2.418,3.692,0.007,0.005,3589.0,2967.0,1.0
"d[0, 9]",2.586,0.352,2.021,3.175,0.006,0.004,3668.0,2922.0,1.0
"d[0, 10]",1.609,0.31,1.109,2.13,0.004,0.003,7471.0,3091.0,1.0
"d[0, 11]",2.764,0.401,2.113,3.416,0.008,0.006,2644.0,2669.0,1.0
"d[0, 12]",2.104,0.325,1.582,2.645,0.005,0.004,4450.0,2967.0,1.0
"d[0, 13]",2.012,0.305,1.492,2.493,0.005,0.003,4243.0,3173.0,1.0
"d[0, 14]",1.705,0.28,1.266,2.187,0.004,0.003,5441.0,3127.0,1.0
"d[0, 15]",2.285,0.43,1.55,2.958,0.009,0.006,2636.0,2289.0,1.0
"d[0, 16]",1.612,0.292,1.153,2.111,0.004,0.003,5411.0,2788.0,1.0
"d[0, 17]",2.4,0.316,1.906,2.946,0.005,0.003,4524.0,3118.0,1.0
"d[0, 18]",2.474,0.347,1.902,3.028,0.006,0.004,3961.0,2925.0,1.0
"d[0, 19]",1.875,0.302,1.39,2.382,0.004,0.003,5109.0,3021.0,1.0
"d[0, 20]",2.555,0.335,2.009,3.108,0.004,0.003,6108.0,3178.0,1.0
"d[0, 21]",1.845,0.294,1.371,2.317,0.004,0.003,4895.0,3050.0,1.0
"d[0, 22]",2.437,0.335,1.862,2.95,0.005,0.003,5002.0,3138.0,1.0
"d[0, 23]",2.332,0.351,1.775,2.929,0.006,0.004,3354.0,3195.0,1.0
"d[0, 24]",2.599,0.338,2.033,3.126,0.005,0.003,5672.0,3071.0,1.0
"d[0, 25]",2.024,0.434,1.301,2.71,0.009,0.006,2651.0,2379.0,1.0
"d[0, 26]",1.916,0.304,1.399,2.404,0.004,0.003,5265.0,2823.0,1.0
"d[0, 27]",2.026,0.296,1.513,2.496,0.004,0.003,7019.0,3034.0,1.0
"d[0, 28]",2.194,0.295,1.688,2.657,0.004,0.003,6409.0,3147.0,1.0
"d[0, 29]",1.116,0.281,0.662,1.577,0.004,0.003,5874.0,3185.0,1.0
"d[0, 30]",0.994,0.273,0.557,1.447,0.004,0.003,5088.0,2953.0,1.0
"d[0, 31]",1.055,0.311,0.519,1.536,0.005,0.003,4243.0,3391.0,1.0
"d[0, 32]",2.684,0.33,2.175,3.261,0.004,0.003,6829.0,2607.0,1.0
"d[0, 33]",1.682,0.287,1.187,2.135,0.004,0.003,5734.0,3167.0,1.0
"d[0, 34]",2.447,0.332,1.888,2.987,0.005,0.004,4265.0,2850.0,1.0
"d[0, 35]",0.945,0.277,0.51,1.41,0.004,0.003,3886.0,3148.0,1.0
"d[0, 36]",2.402,0.316,1.876,2.903,0.004,0.003,5873.0,3300.0,1.0
"d[0, 37]",1.642,0.292,1.205,2.16,0.004,0.003,4591.0,3258.0,1.0
"d[0, 38]",1.434,0.287,0.954,1.892,0.004,0.003,5610.0,3397.0,1.0
"d[0, 39]",2.46,0.321,1.958,3.006,0.004,0.003,5174.0,3048.0,1.0
"d[0, 40]",1.761,0.29,1.322,2.272,0.004,0.003,5643.0,3224.0,1.0
"d[0, 41]",1.646,0.281,1.211,2.132,0.004,0.003,5836.0,3365.0,1.0
"d[0, 42]",1.161,0.269,0.728,1.608,0.004,0.003,5238.0,3164.0,1.0
"d[0, 43]",1.475,0.274,1.026,1.923,0.004,0.003,5403.0,3289.0,1.0
"d[0, 44]",2.46,0.329,1.923,2.992,0.004,0.003,6585.0,2366.0,1.0
"d[0, 45]",2.217,0.306,1.751,2.762,0.004,0.003,5893.0,3123.0,1.0
"d[0, 46]",2.597,0.417,1.847,3.215,0.008,0.006,2765.0,2265.0,1.0
"d[0, 47]",2.125,0.31,1.595,2.611,0.005,0.003,4281.0,3033.0,1.0
"d[0, 48]",2.452,0.31,1.959,2.977,0.004,0.003,6699.0,3131.0,1.0
"d[0, 49]",1.661,0.411,0.996,2.364,0.006,0.005,4308.0,2796.0,1.0
"d[0, 50]",2.161,0.299,1.669,2.645,0.004,0.003,6037.0,3116.0,1.0
"d[0, 51]",2.169,0.307,1.653,2.661,0.004,0.003,5802.0,2988.0,1.0
"d[0, 52]",3.188,0.396,2.549,3.849,0.006,0.005,3942.0,2764.0,1.0
"d[0, 53]",1.614,0.274,1.167,2.075,0.004,0.003,4759.0,2879.0,1.0
"d[0, 54]",2.813,0.348,2.232,3.388,0.005,0.003,5600.0,2918.0,1.0
"d[0, 55]",1.576,0.283,1.084,2.019,0.004,0.003,4588.0,2986.0,1.0
"d[0, 56]",2.511,0.412,1.843,3.181,0.008,0.006,3016.0,2641.0,1.0
"d[0, 57]",1.747,0.287,1.259,2.191,0.004,0.003,4646.0,3270.0,1.0
"d[0, 58]",2.777,0.404,2.111,3.419,0.007,0.005,3240.0,2340.0,1.0
"d[0, 59]",2.538,0.417,1.873,3.23,0.008,0.006,2726.0,2723.0,1.0
"d[0, 60]",2.176,0.315,1.675,2.709,0.004,0.003,5796.0,2800.0,1.0
"d[0, 61]",2.361,0.422,1.676,3.037,0.009,0.006,2507.0,2298.0,1.0
"d[0, 62]",2.787,0.355,2.247,3.409,0.005,0.004,4381.0,2866.0,1.0
"d[0, 63]",2.206,0.319,1.656,2.698,0.004,0.003,6538.0,3052.0,1.0
"d[0, 64]",2.159,0.302,1.667,2.665,0.004,0.003,5906.0,3028.0,1.0
"d[0, 65]",2.072,0.325,1.515,2.575,0.005,0.004,4228.0,2985.0,1.0
"d[0, 66]",1.583,0.307,1.061,2.075,0.005,0.003,4320.0,3181.0,1.0
"d[0, 67]",1.941,0.316,1.446,2.489,0.004,0.003,6424.0,3024.0,1.0
"d[0, 68]",2.273,0.309,1.762,2.777,0.004,0.003,5630.0,3290.0,1.0
"d[0, 69]",2.551,0.335,1.986,3.084,0.005,0.004,4151.0,2680.0,1.0
"d[0, 70]",1.447,0.305,0.939,1.945,0.005,0.003,4564.0,3274.0,1.0
"d[0, 71]",2.078,0.452,1.306,2.769,0.009,0.007,2561.0,2413.0,1.0
"d[0, 72]",1.677,0.374,1.083,2.297,0.007,0.005,3099.0,2847.0,1.0
"d[0, 73]",1.904,0.294,1.399,2.355,0.004,0.003,6212.0,3098.0,1.0
"d[0, 74]",1.943,0.292,1.471,2.412,0.004,0.003,4491.0,3168.0,1.0
"d[0, 75]",2.224,0.425,1.548,2.928,0.008,0.006,2766.0,2852.0,1.0
"d[0, 76]",0.852,0.274,0.431,1.333,0.004,0.003,5055.0,3263.0,1.0
"d[0, 77]",2.174,0.31,1.652,2.667,0.005,0.003,4382.0,3099.0,1.0
"d[0, 78]",2.316,0.33,1.774,2.855,0.005,0.004,4424.0,3037.0,1.0
"d[0, 79]",2.464,0.322,1.894,2.94,0.004,0.003,5906.0,3334.0,1.0
"d[0, 80]",1.936,0.296,1.434,2.396,0.004,0.003,6037.0,2345.0,1.0
"d[0, 81]",2.295,0.326,1.738,2.799,0.004,0.003,6452.0,2956.0,1.0
"d[0, 82]",1.94,0.288,1.457,2.387,0.003,0.003,6891.0,3509.0,1.0
"d[0, 83]",2.456,0.317,1.949,2.993,0.004,0.003,5158.0,2877.0,1.0
"d[0, 84]",3.061,0.404,2.394,3.704,0.007,0.005,3351.0,2601.0,1.0
"d[0, 85]",2.404,0.355,1.815,2.971,0.006,0.004,3860.0,2969.0,1.0
"d[0, 86]",2.123,0.302,1.608,2.593,0.004,0.003,5465.0,3031.0,1.0
"d[0, 87]",2.445,0.367,1.82,3.013,0.005,0.003,6154.0,3003.0,1.0
"d[0, 88]",2.178,0.31,1.67,2.671,0.004,0.003,5660.0,2904.0,1.0
"d[0, 89]",1.924,0.303,1.417,2.41,0.004,0.003,5388.0,3102.0,1.0
"d[0, 90]",1.711,0.278,1.253,2.162,0.004,0.003,4968.0,3091.0,1.0
"d[0, 91]",1.541,0.286,1.09,2.02,0.004,0.003,6553.0,2948.0,1.0
"d[0, 92]",1.231,0.267,0.768,1.639,0.003,0.002,5931.0,3167.0,1.0
"d[0, 93]",1.763,0.295,1.294,2.263,0.004,0.003,5868.0,2645.0,1.0
"d[0, 94]",2.219,0.424,1.504,2.88,0.008,0.006,2652.0,2446.0,1.0
"d[0, 95]",2.817,0.35,2.207,3.351,0.005,0.004,4704.0,2902.0,1.0
"d[0, 96]",2.569,0.318,2.084,3.133,0.005,0.003,4713.0,2994.0,1.0
"d[0, 97]",2.234,0.434,1.523,2.929,0.009,0.007,2616.0,2264.0,1.0
"d[0, 98]",1.876,0.301,1.399,2.393,0.004,0.003,4567.0,3165.0,1.0
"d[0, 99]",1.939,0.305,1.432,2.418,0.004,0.003,6281.0,3089.0,1.0
"d[1, 0]",0.753,0.244,0.349,1.147,0.003,0.002,5206.0,3283.0,1.0
"d[1, 1]",1.501,0.251,1.087,1.902,0.004,0.003,4244.0,3287.0,1.0
"d[1, 2]",0.693,0.25,0.284,1.105,0.003,0.002,5439.0,3216.0,1.0
"d[1, 3]",0.851,0.245,0.436,1.241,0.003,0.002,5383.0,3108.0,1.0
"d[1, 4]",0.997,0.248,0.587,1.4,0.003,0.002,5847.0,3390.0,1.0
"d[1, 5]",1.032,0.238,0.62,1.407,0.003,0.002,5623.0,3129.0,1.0
"d[1, 6]",0.51,0.259,0.079,0.93,0.004,0.003,4648.0,3062.0,1.0
"d[1, 7]",1.079,0.242,0.684,1.485,0.003,0.002,5922.0,3101.0,1.0
"d[1, 8]",0.896,0.245,0.48,1.282,0.003,0.002,5399.0,3454.0,1.0
"d[1, 9]",0.848,0.26,0.401,1.257,0.004,0.003,4903.0,2890.0,1.0
"d[1, 10]",0.312,0.289,-0.158,0.796,0.004,0.003,4353.0,3140.0,1.0
"d[1, 11]",0.98,0.237,0.559,1.343,0.004,0.003,4523.0,2980.0,1.0
"d[1, 12]",0.797,0.246,0.431,1.235,0.003,0.002,5450.0,3109.0,1.0
"d[1, 13]",0.857,0.243,0.436,1.239,0.004,0.003,4849.0,3000.0,1.0
"d[1, 14]",0.957,0.245,0.545,1.362,0.004,0.003,4188.0,3124.0,1.0
"d[1, 15]",1.167,0.24,0.784,1.573,0.003,0.002,5518.0,3255.0,1.0
"d[1, 16]",1.232,0.247,0.843,1.645,0.004,0.003,4026.0,3115.0,1.0
"d[1, 17]",1.081,0.241,0.664,1.463,0.004,0.003,4550.0,3111.0,1.0
"d[1, 18]",0.919,0.253,0.491,1.306,0.003,0.002,5499.0,3518.0,1.0
"d[1, 19]",0.914,0.241,0.506,1.288,0.003,0.002,5807.0,3027.0,1.0
"d[1, 20]",0.993,0.251,0.58,1.405,0.003,0.002,5655.0,2699.0,1.0
"d[1, 21]",1.67,0.262,1.235,2.089,0.004,0.003,3843.0,3108.0,1.0
"d[1, 22]",1.564,0.265,1.138,2.017,0.004,0.003,3845.0,3325.0,1.0
"d[1, 23]",0.494,0.278,0.023,0.945,0.004,0.003,5094.0,2789.0,1.0
"d[1, 24]",0.856,0.263,0.438,1.302,0.004,0.003,5597.0,2994.0,1.0
"d[1, 25]",1.249,0.264,0.799,1.662,0.004,0.003,4694.0,2783.0,1.0
"d[1, 26]",0.198,0.351,-0.39,0.745,0.006,0.004,3961.0,2722.0,1.0
"d[1, 27]",0.993,0.252,0.586,1.417,0.003,0.002,5927.0,2963.0,1.0
"d[1, 28]",0.575,0.267,0.153,1.018,0.004,0.003,5734.0,2790.0,1.0
"d[1, 29]",0.89,0.249,0.48,1.287,0.004,0.003,4790.0,3334.0,1.0
"d[1, 30]",0.515,0.257,0.11,0.951,0.004,0.003,5032.0,3138.0,1.0
"d[1, 31]",1.17,0.239,0.784,1.559,0.003,0.002,4977.0,3444.0,1.0
"d[1, 32]",0.678,0.24,0.309,1.082,0.004,0.003,4631.0,3071.0,1.0
"d[1, 33]",0.985,0.237,0.598,1.364,0.003,0.002,5078.0,3214.0,1.0
"d[1, 34]",1.478,0.257,1.048,1.894,0.004,0.003,5183.0,3136.0,1.0
"d[1, 35]",0.817,0.244,0.399,1.201,0.004,0.003,4693.0,3061.0,1.0
"d[1, 36]",0.576,0.248,0.177,0.994,0.004,0.003,3213.0,3044.0,1.0
"d[1, 37]",0.145,0.268,-0.3,0.58,0.005,0.003,3576.0,2896.0,1.0
"d[1, 38]",1.096,0.248,0.701,1.504,0.003,0.002,6494.0,3141.0,1.0
"d[1, 39]",0.927,0.245,0.525,1.329,0.003,0.002,6086.0,3532.0,1.0
"d[1, 40]",0.715,0.244,0.339,1.131,0.003,0.002,5100.0,2923.0,1.0
"d[1, 41]",1.002,0.259,0.579,1.42,0.004,0.003,5057.0,2837.0,1.0
"d[1, 42]",0.046,0.295,-0.443,0.519,0.005,0.004,3056.0,2984.0,1.0
"d[1, 43]",0.923,0.26,0.472,1.33,0.003,0.003,5913.0,3232.0,1.0
"d[1, 44]",0.638,0.25,0.239,1.062,0.004,0.003,4067.0,2896.0,1.0
"d[1, 45]",1.452,0.263,1.053,1.921,0.004,0.003,3826.0,3230.0,1.0
"d[1, 46]",1.73,0.283,1.299,2.211,0.005,0.004,3517.0,2510.0,1.0
"d[1, 47]",0.897,0.245,0.5,1.299,0.004,0.003,4694.0,3261.0,1.0
"d[1, 48]",1.043,0.241,0.67,1.457,0.004,0.003,3843.0,3136.0,1.0
"d[1, 49]",1.677,0.297,1.157,2.126,0.005,0.004,3085.0,2894.0,1.0
"d[1, 50]",1.008,0.241,0.641,1.417,0.004,0.003,4498.0,3063.0,1.0
"d[1, 51]",1.006,0.241,0.599,1.384,0.003,0.002,6760.0,3333.0,1.0
"d[1, 52]",0.877,0.24,0.466,1.243,0.003,0.002,5435.0,3388.0,1.0
"d[1, 53]",0.816,0.251,0.428,1.253,0.003,0.002,5565.0,3280.0,1.0
"d[1, 54]",1.025,0.243,0.607,1.403,0.003,0.002,5382.0,2859.0,1.0
"d[1, 55]",1.17,0.247,0.784,1.6,0.003,0.002,5146.0,3041.0,1.0
"d[1, 56]",0.496,0.241,0.101,0.891,0.004,0.003,4289.0,2723.0,1.0
"d[1, 57]",0.286,0.263,-0.138,0.728,0.004,0.003,4548.0,3145.0,1.0
"d[1, 58]",1.173,0.245,0.766,1.563,0.004,0.003,4787.0,3102.0,1.0
"d[1, 59]",0.423,0.267,-0.009,0.853,0.004,0.003,4186.0,3094.0,1.0
"d[1, 60]",0.877,0.244,0.462,1.271,0.003,0.002,5686.0,3080.0,1.0
"d[1, 61]",1.326,0.25,0.941,1.755,0.004,0.003,4649.0,2873.0,1.0
"d[1, 62]",1.513,0.253,1.093,1.928,0.004,0.003,4430.0,2968.0,1.0
"d[1, 63]",0.994,0.248,0.604,1.42,0.003,0.002,5371.0,3222.0,1.0
"d[1, 64]",0.461,0.269,0.021,0.894,0.004,0.003,4223.0,3393.0,1.0
"d[1, 65]",0.885,0.244,0.487,1.278,0.003,0.002,5562.0,3175.0,1.0
"d[1, 66]",0.87,0.235,0.48,1.251,0.003,0.002,5296.0,2701.0,1.0
"d[1, 67]",0.721,0.243,0.3,1.085,0.003,0.002,5558.0,3246.0,1.0
"d[1, 68]",1.435,0.258,1.0,1.845,0.004,0.003,4393.0,3129.0,1.0
