,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"yh[0, 78]",21.806,2.208,19.0,25.0,0.033,0.024,4365.0,3534.0,1.0
"yh[0, 79]",20.843,2.506,16.0,24.0,0.038,0.027,4339.0,3741.0,1.0
"yh[0, 80]",16.659,3.114,11.0,21.0,0.045,0.032,4796.0,3817.0,1.0
"yh[0, 81]",16.59,3.12,11.0,21.0,0.043,0.03,5356.0,3764.0,1.0
"yh[0, 82]",16.676,3.237,11.0,21.0,0.05,0.035,4212.0,3601.0,1.0
"yh[0, 83]",19.081,2.903,14.0,23.0,0.04,0.028,5325.0,3878.0,1.0
"yh[0, 84]",23.299,1.658,21.0,25.0,0.026,0.019,4089.0,3742.0,1.0
"yh[0, 85]",22.687,1.905,20.0,25.0,0.03,0.021,3970.0,3949.0,1.0
"yh[0, 86]",20.136,2.655,16.0,24.0,0.04,0.028,4495.0,3621.0,1.0
"yh[0, 87]",14.584,3.316,10.0,20.0,0.043,0.031,5831.0,3907.0,1.0
"yh[0, 88]",16.596,3.106,11.0,21.0,0.042,0.03,5370.0,3852.0,1.0
"yh[0, 89]",14.899,3.24,10.0,20.0,0.052,0.037,3869.0,3710.0,1.0
"yh[0, 90]",17.812,3.024,13.0,22.0,0.045,0.032,4510.0,3830.0,1.0
"yh[0, 91]",15.213,3.277,10.0,20.0,0.048,0.034,4585.0,3817.0,1.0
"yh[0, 92]",13.526,3.324,7.0,18.0,0.05,0.036,4356.0,3551.0,1.0
"yh[0, 93]",14.158,3.341,8.0,19.0,0.049,0.035,4699.0,3489.0,1.0
"yh[0, 94]",23.738,1.419,22.0,25.0,0.023,0.016,4062.0,3457.0,1.0
"yh[0, 95]",21.587,2.25,17.0,24.0,0.034,0.024,4269.0,3540.0,1.0
"yh[0, 96]",19.968,2.64,16.0,24.0,0.037,0.026,5113.0,3586.0,1.0
"yh[0, 97]",23.706,1.433,22.0,25.0,0.022,0.016,4021.0,3965.0,1.0
"yh[0, 98]",20.256,2.64,16.0,24.0,0.04,0.028,4404.0,3809.0,1.0
"yh[0, 99]",13.972,3.374,9.0,19.0,0.047,0.034,5186.0,3520.0,1.0
"yh[1, 0]",11.06,3.343,5.0,16.0,0.047,0.034,4945.0,3925.0,1.0
"yh[1, 1]",18.535,2.847,13.0,22.0,0.043,0.031,4256.0,3865.0,1.0
"yh[1, 2]",9.268,3.22,4.0,14.0,0.047,0.033,4696.0,3819.0,1.0
"yh[1, 3]",11.891,3.379,6.0,17.0,0.05,0.036,4545.0,3504.0,1.0
"yh[1, 4]",11.728,3.339,5.0,16.0,0.047,0.034,4999.0,3923.0,1.0
"yh[1, 5]",12.623,3.332,8.0,18.0,0.049,0.035,4560.0,3926.0,1.0
"yh[1, 6]",6.666,2.985,2.0,11.0,0.044,0.032,4645.0,3825.0,1.0
"yh[1, 7]",15.211,3.205,10.0,20.0,0.047,0.033,4744.0,3753.0,1.0
"yh[1, 8]",10.826,3.372,6.0,16.0,0.05,0.035,4591.0,3399.0,1.0
"yh[1, 9]",8.192,3.132,2.0,12.0,0.044,0.032,4970.0,3635.0,1.0
"yh[1, 10]",4.036,2.51,0.0,7.0,0.037,0.028,4639.0,3859.0,1.0
"yh[1, 11]",12.65,3.355,6.0,17.0,0.051,0.037,4245.0,3552.0,1.0
"yh[1, 12]",10.053,3.289,5.0,15.0,0.048,0.034,4606.0,3480.0,1.0
"yh[1, 13]",11.814,3.292,7.0,17.0,0.051,0.036,4155.0,4061.0,1.0
"yh[1, 14]",15.346,3.235,10.0,20.0,0.05,0.036,4172.0,3655.0,1.0
"yh[1, 15]",13.344,3.362,8.0,18.0,0.048,0.034,4862.0,3652.0,1.0
"yh[1, 16]",17.904,2.998,13.0,22.0,0.043,0.031,4759.0,3876.0,1.0
"yh[1, 17]",15.41,3.262,10.0,20.0,0.048,0.034,4662.0,3280.0,1.0
"yh[1, 18]",10.032,3.273,5.0,15.0,0.046,0.033,5178.0,3752.0,1.0
"yh[1, 19]",13.665,3.364,7.0,18.0,0.052,0.037,4236.0,3655.0,1.0
"yh[1, 20]",10.788,3.344,4.0,15.0,0.048,0.034,4957.0,3528.0,1.0
"yh[1, 21]",20.185,2.644,16.0,24.0,0.039,0.028,4438.0,3862.0,1.0
"yh[1, 22]",21.21,2.391,17.0,24.0,0.035,0.025,4698.0,3751.0,1.0
"yh[1, 23]",4.771,2.647,0.0,8.0,0.039,0.029,4669.0,3666.0,1.0
"yh[1, 24]",8.189,3.178,3.0,13.0,0.044,0.032,5200.0,3729.0,1.0
"yh[1, 25]",12.295,3.322,7.0,17.0,0.047,0.034,4901.0,3908.0,1.0
"yh[1, 26]",2.03,1.853,0.0,5.0,0.025,0.019,5187.0,3903.0,1.0
"yh[1, 27]",10.831,3.247,5.0,15.0,0.047,0.034,4792.0,3744.0,1.0
"yh[1, 28]",6.636,3.054,2.0,11.0,0.044,0.032,4723.0,3756.0,1.0
"yh[1, 29]",10.04,3.217,4.0,14.0,0.048,0.034,4417.0,3671.0,1.0
"yh[1, 30]",6.69,2.924,2.0,11.0,0.043,0.031,4657.0,3476.0,1.0
"yh[1, 31]",16.118,3.14,11.0,21.0,0.05,0.036,3906.0,3438.0,1.0
"yh[1, 32]",11.141,3.346,6.0,16.0,0.047,0.034,5063.0,3897.0,1.0
"yh[1, 33]",13.526,3.333,7.0,18.0,0.049,0.035,4578.0,3868.0,1.0
"yh[1, 34]",19.462,2.813,14.0,23.0,0.043,0.031,4166.0,3752.0,1.0
"yh[1, 35]",14.577,3.285,9.0,19.0,0.05,0.035,4384.0,3867.0,1.0
"yh[1, 36]",13.921,3.359,7.0,18.0,0.049,0.034,4756.0,3811.0,1.0
"yh[1, 37]",5.182,2.688,1.0,9.0,0.04,0.029,4513.0,3784.0,1.0
"yh[1, 38]",12.526,3.316,8.0,18.0,0.049,0.035,4502.0,3721.0,1.0
"yh[1, 39]",10.927,3.26,6.0,16.0,0.047,0.034,4844.0,3613.0,1.0
"yh[1, 40]",9.178,3.171,3.0,13.0,0.048,0.034,4267.0,3846.0,1.0
"yh[1, 41]",9.858,3.216,4.0,14.0,0.044,0.032,5330.0,3703.0,1.0
"yh[1, 42]",3.343,2.289,0.0,6.0,0.033,0.024,4817.0,4082.0,1.0
"yh[1, 43]",9.938,3.246,5.0,15.0,0.05,0.036,4308.0,3730.0,1.0
"yh[1, 44]",15.606,3.214,10.0,20.0,0.049,0.035,4310.0,3510.0,1.0
"yh[1, 45]",20.34,2.512,16.0,24.0,0.04,0.028,4077.0,3666.0,1.0
"yh[1, 46]",21.884,2.219,19.0,25.0,0.034,0.024,4251.0,3627.0,1.0
"yh[1, 47]",11.025,3.34,6.0,16.0,0.05,0.036,4492.0,3713.0,1.0
"yh[1, 48]",18.007,2.982,13.0,22.0,0.05,0.035,3730.0,3307.0,1.0
"yh[1, 49]",22.89,1.779,20.0,25.0,0.028,0.02,4027.0,4000.0,1.0
"yh[1, 50]",14.442,3.349,8.0,19.0,0.05,0.036,4409.0,3787.0,1.0
"yh[1, 51]",12.65,3.323,6.0,17.0,0.048,0.034,4815.0,3365.0,1.0
"yh[1, 52]",11.872,3.291,7.0,17.0,0.048,0.035,4648.0,3759.0,1.0
"yh[1, 53]",9.154,3.2,4.0,14.0,0.047,0.034,4579.0,3721.0,1.0
"yh[1, 54]",11.707,3.326,7.0,17.0,0.047,0.033,4972.0,3876.0,1.0
"yh[1, 55]",14.245,3.299,9.0,19.0,0.048,0.035,4620.0,3980.0,1.0
"yh[1, 56]",11.253,3.314,6.0,16.0,0.049,0.035,4628.0,3760.0,1.0
"yh[1, 57]",5.936,2.888,1.0,10.0,0.045,0.033,4223.0,3687.0,1.0
"yh[1, 58]",16.181,3.194,11.0,21.0,0.051,0.036,3906.0,3803.0,1.0
"yh[1, 59]",5.834,2.809,2.0,10.0,0.041,0.029,4658.0,3889.0,1.0
"yh[1, 60]",11.854,3.303,7.0,17.0,0.051,0.036,4270.0,3716.0,1.0
"yh[1, 61]",16.86,3.14,11.0,21.0,0.046,0.033,4585.0,3706.0,1.0
"yh[1, 62]",17.573,3.072,12.0,22.0,0.043,0.031,5003.0,3649.0,1.0
"yh[1, 63]",10.748,3.285,5.0,15.0,0.047,0.033,4947.0,4086.0,1.0
"yh[1, 64]",4.808,2.682,0.0,8.0,0.038,0.028,5038.0,3127.0,1.0
"yh[1, 65]",10.028,3.293,5.0,15.0,0.047,0.034,4821.0,3611.0,1.0
"yh[1, 66]",14.619,3.254,9.0,19.0,0.048,0.034,4503.0,3859.0,1.0
"yh[1, 67]",9.248,3.172,4.0,14.0,0.047,0.035,4502.0,3752.0,1.0
"yh[1, 68]",19.42,2.817,14.0,23.0,0.043,0.031,4227.0,3734.0,1.0
"yh[1, 69]",6.446,2.997,2.0,11.0,0.044,0.033,4583.0,3671.0,1.0
"yh[1, 70]",9.701,3.206,4.0,14.0,0.05,0.035,4183.0,3119.0,1.0
"yh[1, 71]",14.416,3.265,9.0,19.0,0.049,0.035,4460.0,3798.0,1.0
"yh[1, 72]",8.46,3.15,3.0,13.0,0.047,0.033,4587.0,3842.0,1.0
"yh[1, 73]",15.29,3.197,10.0,20.0,0.048,0.034,4514.0,3491.0,1.0
"yh[1, 74]",9.119,3.25,4.0,14.0,0.048,0.034,4549.0,3611.0,1.0
"yh[1, 75]",18.741,2.874,14.0,23.0,0.043,0.03,4486.0,3721.0,1.0
"yh[1, 76]",5.784,2.79,2.0,10.0,0.041,0.03,4567.0,3541.0,1.0
"yh[1, 77]",9.416,3.269,4.0,14.0,0.048,0.035,4590.0,3911.0,1.0
"yh[1, 78]",15.921,3.191,10.0,20.0,0.046,0.033,4785.0,3998.0,1.0
"yh[1, 79]",23.692,1.439,22.0,25.0,0.022,0.016,4181.0,3908.0,1.0
"yh[1, 80]",8.442,3.186,3.0,13.0,0.048,0.034,4489.0,3445.0,1.0
"yh[1, 81]",8.934,3.187,3.0,13.0,0.042,0.031,5674.0,3899.0,1.0
"yh[1, 82]",19.728,2.68,15.0,23.0,0.039,0.028,4795.0,3626.0,1.0
"yh[1, 83]",16.974,3.07,11.0,21.0,0.045,0.032,4638.0,3601.0,1.0
"yh[1, 84]",22.783,1.862,20.0,25.0,0.029,0.021,4062.0,3829.0,1.0
"yh[1, 85]",8.232,3.129,2.0,12.0,0.043,0.031,5284.0,3679.0,1.0
"yh[1, 86]",13.514,3.367,7.0,18.0,0.049,0.035,4719.0,3723.0,1.0
"yh[1, 87]",4.098,2.507,0.0,8.0,0.037,0.027,4507.0,3678.0,1.0
"yh[1, 88]",14.456,3.245,9.0,19.0,0.05,0.035,4260.0,3376.0,1.0
"yh[1, 89]",11.147,3.375,5.0,16.0,0.053,0.038,4106.0,3745.0,1.0
"yh[1, 90]",12.7,3.361,6.0,17.0,0.049,0.035,4781.0,3555.0,1.0
"yh[1, 91]",8.296,3.15,3.0,13.0,0.045,0.032,4837.0,3753.0,1.0
"yh[1, 92]",7.471,3.1,2.0,12.0,0.048,0.034,4205.0,3744.0,1.0
"yh[1, 93]",12.552,3.278,7.0,17.0,0.046,0.033,5095.0,3700.0,1.0
"yh[1, 94]",7.212,3.032,3.0,12.0,0.041,0.031,5552.0,3209.0,1.0
"yh[1, 95]",5.971,2.846,1.0,10.0,0.042,0.03,4475.0,3671.0,1.0
"yh[1, 96]",7.337,3.0,3.0,12.0,0.042,0.031,5006.0,4030.0,1.0
"yh[1, 97]",15.876,3.24,11.0,21.0,0.046,0.033,4978.0,3534.0,1.0
"yh[1, 98]",3.923,2.453,0.0,7.0,0.036,0.026,4670.0,3857.0,1.0
"yh[1, 99]",7.314,3.065,1.0,11.0,0.043,0.031,4996.0,3788.0,1.0
"yf[0, 0]",31.136,5.907,21.0,40.0,0.085,0.061,4803.0,3832.0,1.0
"yf[0, 1]",22.614,5.55,13.0,31.0,0.079,0.056,4898.0,3434.0,1.0
"yf[0, 2]",4.716,2.85,1.0,9.0,0.04,0.03,4968.0,3652.0,1.0
"yf[0, 3]",2.319,2.031,0.0,5.0,0.028,0.021,5277.0,3880.0,1.0
"yf[0, 4]",10.455,4.137,3.0,16.0,0.061,0.044,4657.0,3546.0,1.0
"yf[0, 5]",13.078,4.628,4.0,19.0,0.065,0.046,5073.0,3724.0,1.0
"yf[0, 6]",4.839,2.936,0.0,9.0,0.042,0.032,5062.0,3696.0,1.0
"yf[0, 7]",34.298,5.912,24.0,43.0,0.09,0.063,4351.0,3443.0,1.0
"yf[0, 8]",6.16,3.266,1.0,11.0,0.044,0.035,5571.0,3488.0,1.0
"yf[0, 9]",10.687,4.187,4.0,17.0,0.057,0.04,5360.0,3433.0,1.0
"yf[0, 10]",4.483,2.827,0.0,8.0,0.038,0.028,5420.0,3893.0,1.0
"yf[0, 11]",12.593,4.43,5.0,19.0,0.066,0.047,4489.0,3582.0,1.0
"yf[0, 12]",17.925,5.091,9.0,25.0,0.071,0.051,5139.0,3884.0,1.0
"yf[0, 13]",16.043,5.008,7.0,23.0,0.065,0.047,6049.0,3765.0,1.0
"yf[0, 14]",12.157,4.472,4.0,18.0,0.058,0.043,6173.0,3764.0,1.0
"yf[0, 15]",29.628,5.901,19.0,38.0,0.09,0.064,4309.0,3763.0,1.0
"yf[0, 16]",6.372,3.23,1.0,11.0,0.044,0.034,5699.0,3714.0,1.0
"yf[0, 17]",7.81,3.816,1.0,13.0,0.049,0.037,6135.0,3498.0,1.0
"yf[0, 18]",13.555,4.57,6.0,20.0,0.069,0.05,4410.0,3535.0,1.0
"yf[0, 19]",15.881,4.791,8.0,23.0,0.069,0.049,4742.0,3752.0,1.0
"yf[0, 20]",3.095,2.369,0.0,6.0,0.034,0.026,4793.0,3645.0,1.0
"yf[0, 21]",16.998,4.943,8.0,24.0,0.066,0.048,5657.0,3537.0,1.0
"yf[0, 22]",9.568,3.94,3.0,15.0,0.054,0.04,5479.0,3480.0,1.0
"yf[0, 23]",17.107,5.004,8.0,24.0,0.073,0.053,4764.0,2946.0,1.0
"yf[0, 24]",4.942,2.955,0.0,9.0,0.04,0.03,5297.0,3548.0,1.0
"yf[0, 25]",41.599,6.027,31.0,50.0,0.099,0.07,3740.0,3227.0,1.0
"yf[0, 26]",12.233,4.476,4.0,18.0,0.062,0.047,5325.0,3451.0,1.0
"yf[0, 27]",6.522,3.242,1.0,11.0,0.043,0.033,5814.0,3684.0,1.0
"yf[0, 28]",5.816,3.108,1.0,10.0,0.043,0.032,5300.0,3494.0,1.0
"yf[0, 29]",11.782,4.394,4.0,18.0,0.057,0.041,5989.0,3918.0,1.0
"yf[0, 30]",16.461,5.052,7.0,23.0,0.067,0.049,5819.0,3572.0,1.0
"yf[0, 31]",43.266,6.019,34.0,53.0,0.084,0.06,5151.0,3731.0,1.0
"yf[0, 32]",3.984,2.637,0.0,7.0,0.038,0.028,4928.0,3834.0,1.0
"yf[0, 33]",5.517,3.101,1.0,10.0,0.043,0.032,5377.0,3577.0,1.0
"yf[0, 34]",9.587,3.991,3.0,15.0,0.054,0.041,5571.0,3800.0,1.0
"yf[0, 35]",27.819,5.743,19.0,37.0,0.08,0.058,5243.0,3409.0,1.0
"yf[0, 36]",5.84,3.21,0.0,10.0,0.045,0.034,5372.0,3634.0,1.0
"yf[0, 37]",22.478,5.561,13.0,31.0,0.073,0.053,5720.0,3927.0,1.0
"yf[0, 38]",9.114,3.872,2.0,14.0,0.054,0.04,5058.0,3846.0,1.0
"yf[0, 39]",6.856,3.45,2.0,12.0,0.047,0.035,5562.0,3928.0,1.0
"yf[0, 40]",11.188,4.276,4.0,17.0,0.055,0.041,6050.0,3523.0,1.0
"yf[0, 41]",15.908,4.966,7.0,23.0,0.064,0.047,6103.0,3588.0,1.0
"yf[0, 42]",12.715,4.392,5.0,19.0,0.061,0.045,5278.0,3821.0,1.0
"yf[0, 43]",17.616,5.071,9.0,25.0,0.07,0.05,5170.0,3800.0,1.0
"yf[0, 44]",3.082,2.363,0.0,6.0,0.033,0.025,5284.0,3637.0,1.0
"yf[0, 45]",8.527,3.822,2.0,14.0,0.052,0.039,5559.0,3786.0,1.0
"yf[0, 46]",18.335,5.072,10.0,26.0,0.075,0.053,4526.0,3600.0,1.0
"yf[0, 47]",13.189,4.509,6.0,20.0,0.062,0.046,5373.0,3467.0,1.0
"yf[0, 48]",3.98,2.677,0.0,8.0,0.038,0.029,5082.0,3557.0,1.0
"yf[0, 49]",0.929,1.291,0.0,3.0,0.02,0.014,4296.0,4024.0,1.0
"yf[0, 50]",7.632,3.604,2.0,13.0,0.046,0.035,6317.0,3955.0,1.0
"yf[0, 51]",9.512,3.982,3.0,15.0,0.055,0.041,5261.0,3452.0,1.0
"yf[0, 52]",2.422,2.085,0.0,5.0,0.031,0.023,4410.0,3371.0,1.0
"yf[0, 53]",16.774,4.993,8.0,24.0,0.069,0.05,5302.0,3477.0,1.0
"yf[0, 54]",4.11,2.693,0.0,8.0,0.04,0.029,4771.0,4031.0,1.0
"yf[0, 55]",17.693,4.963,9.0,25.0,0.069,0.049,5113.0,3397.0,1.0
"yf[0, 56]",21.075,5.23,13.0,29.0,0.078,0.055,4527.0,3721.0,1.0
"yf[0, 57]",15.882,4.906,7.0,23.0,0.067,0.048,5340.0,3484.0,1.0
"yf[0, 58]",12.615,4.485,5.0,19.0,0.067,0.048,4462.0,3347.0,1.0
"yf[0, 59]",20.048,5.277,11.0,28.0,0.081,0.058,4210.0,3766.0,1.0
"yf[0, 60]",4.735,2.806,1.0,9.0,0.04,0.029,4877.0,3741.0,1.0
"yf[0, 61]",26.622,5.77,16.0,35.0,0.091,0.065,4038.0,3181.0,1.0
"yf[0, 62]",6.952,3.518,1.0,12.0,0.049,0.036,5289.0,3917.0,1.0
"yf[0, 63]",2.879,2.274,0.0,6.0,0.033,0.025,4845.0,3752.0,1.0
"yf[0, 64]",7.551,3.617,2.0,13.0,0.046,0.035,6245.0,3586.0,1.0
"yf[0, 65]",18.907,5.146,11.0,27.0,0.072,0.053,5132.0,3405.0,1.0
"yf[0, 66]",29.153,5.708,20.0,38.0,0.077,0.055,5426.0,3929.0,1.0
"yf[0, 67]",3.736,2.541,0.0,7.0,0.038,0.028,4543.0,3689.0,1.0
"yf[0, 68]",7.637,3.609,2.0,13.0,0.048,0.036,5671.0,3690.0,1.0
"yf[0, 69]",7.761,3.604,2.0,13.0,0.051,0.038,5148.0,3614.0,1.0
"yf[0, 70]",29.213,5.84,18.0,37.0,0.081,0.058,5199.0,3641.0,1.0
"yf[0, 71]",39.789,6.03,28.0,48.0,0.095,0.068,4006.0,3247.0,1.0
"yf[0, 72]",41.589,5.862,31.0,50.0,0.091,0.065,4121.0,3736.0,1.0
"yf[0, 73]",8.453,3.773,3.0,14.0,0.048,0.037,6175.0,3820.0,1.0
"yf[0, 74]",14.199,4.726,6.0,21.0,0.063,0.046,5648.0,3564.0,1.0
"yf[0, 75]",32.459,5.986,23.0,42.0,0.091,0.065,4291.0,3389.0,1.0
"yf[0, 76]",27.723,5.849,17.0,36.0,0.079,0.056,5435.0,3463.0,1.0
"yf[0, 77]",12.369,4.456,5.0,19.0,0.062,0.045,5140.0,3679.0,1.0
"yf[0, 78]",12.436,4.471,5.0,19.0,0.06,0.044,5504.0,3301.0,1.0
"yf[0, 79]",6.794,3.424,2.0,12.0,0.043,0.032,6313.0,3773.0,1.0
"yf[0, 80]",6.512,3.287,1.0,11.0,0.047,0.035,5036.0,3603.0,1.0
"yf[0, 81]",3.008,2.285,0.0,6.0,0.033,0.025,4839.0,3728.0,1.0
"yf[0, 82]",6.632,3.321,1.0,11.0,0.045,0.034,5643.0,3585.0,1.0
"yf[0, 83]",4.018,2.678,0.0,8.0,0.036,0.027,5493.0,4091.0,1.0
"yf[0, 84]",6.22,3.285,1.0,11.0,0.045,0.034,5499.0,3473.0,1.0
"yf[0, 85]",15.359,4.83,7.0,22.0,0.068,0.048,4999.0,3656.0,1.0
"yf[0, 86]",10.414,4.102,3.0,16.0,0.056,0.041,5386.0,3550.0,1.0
"yf[0, 87]",1.24,1.486,0.0,3.0,0.022,0.017,4612.0,3583.0,1.0
"yf[0, 88]",3.849,2.618,0.0,7.0,0.036,0.027,5173.0,3814.0,1.0
